original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
SUPERFICIAL TRUNK - BUTTOCK,Skin of the Trunk<;>Buttock,2,2,Buttock,0.8311,Skin of the Trunk<;>Buttock,0.7686,Pelvis<;>Buttock,0.7549,Skin/Subcutaneous Tissue<;>Trunk,0.6784,Flank,0.6197
SUPERFICIAL TRUNK - FLANK,Skin of the Trunk<;>Flank,2,2,Flank,0.7642,Skin of the Trunk<;>Flank,0.7172,Skin/Subcutaneous Tissue<;>Trunk,0.6882,Limb<;>Trunk,0.6498,Trunk,0.6466
SUPERIOR MESENTERIC ARTERY LYMPH NODE,Superior<;>Mesenteric Lymph Node,1,2,Superior<;>Mesenteric Lymph Node,0.9385,Left<;>Superior<;>Mediastinal Lymph Node,0.6807,Right<;>Celiac Lymph Node,0.6545,Aortocaval Lymph Node,0.6460,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.6445
SUPRASELLAR/HYPOTHALAMIC/PITUITARY,Suprasellar<;>Hypothalamus<;>Pituitary Gland,1,2,Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.8898,Frontal Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus<;>Brain Ventricle,0.8020,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.7832,Cerebellum<;>Posterior Cranial Fossa<;>Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.7727,Hypothalamus,0.7667
SUPRATENTORIAL,Supratentorial,1,2,Supratentorial,1.0000,Infratentorial Brain,0.8701,Supratentorial<;>Temporal Lobe,0.8389,Supratentorial<;>Parietal Lobe,0.8057,Supratentorial<;>Occipital Lobe,0.7889
"SUPRATENTORIAL, FRONTAL LOBE",Supratentorial<;>Frontal Lobe,1,2,Supratentorial<;>Frontal Lobe,0.9809,Supratentorial<;>Parietal Lobe,0.8334,Supratentorial<;>Temporal Lobe,0.7959,Supratentorial,0.7940,Supratentorial<;>Occipital Lobe,0.7566
"SUPRATENTORIAL, NOT OTHERWISE SPECIFIED",Supratentorial,1,2,Supratentorial,0.9708,Infratentorial Brain,0.8397,Supratentorial<;>Temporal Lobe,0.8107,Supratentorial<;>Parietal Lobe,0.7720,Supratentorial<;>Occipital Lobe,0.7619
"SUPRATENTORIAL, OCCIPITAL LOBE",Supratentorial<;>Occipital Lobe,1,2,Supratentorial<;>Occipital Lobe,0.9734,Supratentorial<;>Parietal Lobe,0.8101,Supratentorial,0.8020,Supratentorial<;>Temporal Lobe,0.7850,Occipital Lobe,0.7806
"SUPRATENTORIAL, PARIETAL LOBE",Supratentorial<;>Parietal Lobe,1,2,Supratentorial<;>Parietal Lobe,0.9802,Supratentorial<;>Frontal Lobe,0.8072,Supratentorial,0.8059,Supratentorial<;>Occipital Lobe,0.7956,Parietal Lobe<;>Temporal Lobe,0.7923
"SUPRATENTORIAL, TEMPORAL LOBE",Supratentorial<;>Temporal Lobe,1,2,Supratentorial<;>Temporal Lobe,0.9876,Supratentorial,0.8573,Supratentorial<;>Parietal Lobe,0.8046,Temporal Lobe,0.8008,Supratentorial<;>Occipital Lobe,0.7939
T10 EPIDURAL TUMOR,T10 Vertebra,1,2,T10 Vertebra,0.5569,T9 Vertebra<;>T10 Vertebra,0.4916,Paraspinal<;>T11 Vertebra,0.4527,Thorax<;>Epidural Spinal Canal Space,0.4378,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.4281
T2 EPIDURAL TUMOR,T2 Vertebra,1,2,T2 Vertebra,0.5957,Epidural Spinal Canal Space,0.4788,Thorax<;>Epidural Spinal Canal Space,0.4369,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.4090,L2 Vertebra,0.3952
T3 EPIDURAL TUMOR,T3 Vertebra,1,2,T3 Vertebra,0.6010,Epidural Spinal Canal Space,0.5035,Thorax<;>Epidural Spinal Canal Space,0.4940,Left<;>Paraspinal<;>T3 Vertebra<;>T4 Vertebra,0.4908,Third Ventricle,0.4425
T5 EPIDURAL TUMOR,T5 Vertebra,1,2,T5 Vertebra,0.5959,T5 Vertebra<;>T6 Vertebra,0.5373,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.4325,Upper<;>Back<;>Metastasis,0.4195,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.4114
T5-T6 EPIDURAL TUMOR,T5 Vertebra<;>T6 Vertebra,1,2,T5 Vertebra<;>T6 Vertebra,0.5871,T5 Vertebra,0.5379,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.4960,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.4599,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.4473
T8 EPIDURAL TUMOR,T8 Vertebra,1,2,T8 Vertebra,0.6160,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.4558,Upper<;>Back<;>Metastasis,0.4181,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.4053,Extra-Adrenal Retroperitoneal Paraganglioma,0.3975
T9-T10 EPIDURAL TUMOR,T9 Vertebra<;>T10 Vertebra,1,2,T9 Vertebra<;>T10 Vertebra,0.5399,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.4765,T10 Vertebra,0.4406,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.4389,Epidural Spinal Canal Space,0.4343
TAIL,Tail of the Pancreas,1,2,Tail of the Pancreas,0.7168,Trunk,0.6683,Body of the Pancreas<;>Tail of the Pancreas,0.6216,Distal,0.6172,Head of the Pancreas<;>Tail of the Pancreas,0.6169
TAIL AND HEAD,Head of the Pancreas<;>Tail of the Pancreas,99,2,Head,0.7409,Trunk,0.6951,Tail of the Pancreas,0.6872,Head and Neck,0.6702,Chest Wall<;>Head,0.6560
TEMPORAL,Temporal,1,2,Temporal,1.0000,Temporal Lobe,0.8433,Temporal Lobe<;>Anterior,0.8227,Right<;>Temporal Lobe,0.7422,Temporal Muscle,0.7360
TEMPORAL - ANTERIOR,Temporal Lobe<;>Anterior,1,2,Temporal Lobe<;>Anterior,0.9072,Temporal,0.8885,Temporal Lobe,0.7959,Right<;>Temporal Lobe,0.7532,Temporal Muscle,0.7331
TEMPORAL LOBE,Temporal Lobe,1,2,Temporal Lobe,1.0000,Temporal Lobe<;>Anterior,0.8547,Occipital Lobe<;>Temporal Lobe,0.8491,Temporal,0.8433,Supratentorial<;>Temporal Lobe,0.8303
TEMPORAL LOBE AND BASAL GANGLIA AND THALAMUS,Temporal Lobe<;>Basal Ganglia,2,2,Basal Ganglia<;>Temporal Lobe,0.8450,Temporal Lobe<;>Basal Ganglia,0.8296,Basal Ganglia<;>Thalamus,0.7625,Temporal Lobe,0.7088,Supratentorial<;>Temporal Lobe,0.6831
"TEMPORAL LOBE,THALAMUS,VENTRICLES",Temporal Lobe<;>Thalamus<;>Brain Ventricle,1,2,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.9284,Lateral Ventricle<;>Parietal Lobe<;>Temporal Lobe,0.7978,Temporal Lobe,0.7934,Supratentorial<;>Temporal Lobe,0.7682,Thalamus,0.6887
"TEMPORAL, PARIETAL LOBE, AND LATERAL VENTRICLE",Lateral Ventricle<;>Parietal Lobe<;>Temporal Lobe,1,2,Lateral Ventricle<;>Parietal Lobe<;>Temporal Lobe,0.8912,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.8202,Brain Ventricle,0.6652,Supratentorial<;>Temporal Lobe,0.6596,Parietal Lobe<;>Temporal Lobe,0.6584
TEMPORALIS MUSCLE,Temporal Muscle,1,2,Temporal Muscle,0.9707,Temporal,0.7356,Temporal Lobe,0.6752,Temporal Lobe<;>Anterior,0.6422,Right<;>Temporal Lobe,0.6104
TERMIL ILEUM,Terminal Ileum,1,2,Terminal Ileum,0.7019,Cecum,0.5189,Ilium,0.5003,Intra-abdominal<;>Small Intestine,0.4759,Small Intestine,0.4698
TESTES,Testis,1,2,Testis,0.9416,Scrotum,0.6759,Testis<;>Paratesticular Region,0.6460,Ovary,0.5972,Penis,0.5739
TESTIS,Testis,1,2,Testis,1.0000,Testis<;>Paratesticular Region,0.6642,Scrotum,0.6236,Ovary,0.5917,Penis,0.5388
TESTIS-PA RATESTIS,Testis<;>Paratesticular Region,99,2,Perinephric,0.4278,Apex of the Prostate,0.4098,Glans Penis,0.4083,Testis,0.4064,Lower<;>Abdomen<;>Pelvis<;>Spermatic Cord,0.4060
TESTIS-PARATESTIS,Testis<;>Paratesticular Region,1,2,Testis<;>Paratesticular Region,0.8820,Testis,0.7181,Paratesticular Region,0.6795,Scrotum,0.6216,Spermatic Cord,0.5767
THALAMIC/CORTICAL,Thalamus<;>Cerebral Cortex,1,2,Thalamus<;>Cerebral Cortex,0.8367,Thalamus,0.8026,Basal Ganglia<;>Thalamus,0.5980,Cerebral Cortex,0.5439,Tectum Mesencephali,0.5379
THALAMUS,Thalamus,1,2,Thalamus,1.0000,Thalamus<;>Cerebral Cortex,0.8617,Basal Ganglia<;>Thalamus,0.8143,Infratentorial Brain,0.6337,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.6278
THIGH/KNEE,Thigh<;>Knee Joint,1,2,Thigh<;>Knee Joint,0.8316,Lower Extremity<;>Thigh<;>Knee Joint,0.8027,Lower Extremity,0.6587,Right Thigh,0.6434,Buttock,0.6124
THORACIC,Thorax,1,2,Thorax,0.9318,Chest,0.8417,Chest Wall,0.7469,Trunk,0.7239,Extra-Adrenal<;>Thoracic,0.7054
THORACIC EPIDURAL,Thorax<;>Epidural Spinal Canal Space,1,2,Thorax<;>Epidural Spinal Canal Space,0.7516,Epidural Spinal Canal Space,0.6901,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.6214,Extra-Adrenal<;>Thoracic,0.5708,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.5592
THORACIC EXTRA ADRENAL PGL,Extra-Adrenal<;>Thoracic,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.8035,Retroperitoneal paraganglioma,0.7366,Extra-Adrenal<;>Thoracic,0.5982,Retroperitoneal<;>Extra-Adrenal,0.5909,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.5882
THORACIC MEDIASTINAL EXTRA ADRENAL PGL,Thoracic<;>Mediastinal<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.7613,Retroperitoneal paraganglioma,0.6893,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.5940,Retroperitoneal<;>Extra-Adrenal,0.4978,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.4972
THORACIC PARASPINAL EXTRA ADRENAL PGL,Thoracic<;>Paraspinal<;>Extra-Adrenal,3,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.7614,Retroperitoneal paraganglioma,0.6951,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.6226,Retroperitoneal<;>Extra-Adrenal,0.5478,Extra-Adrenal<;>Thoracic,0.5422
THROACIC EIPDURAL PARAGANGLIOMA,Thorax<;>Epidural Spinal Canal Space,99,2,Extra-Adrenal Retroperitoneal Paraganglioma,0.7904,Retroperitoneal paraganglioma,0.7411,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.4847,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.4723,Retroperitoneal<;>Extra-Adrenal,0.4645
THYMUS,Thymus Gland,1,2,Thymus Gland,0.9412,Lymphoid Tissue,0.6592,Spleen,0.6040,Trachea,0.6013,Testis,0.5838
THYROID,Thyroid Gland,1,2,Thyroid Gland,0.9502,Neck,0.5758,Thalamus,0.5694,Breast,0.5558,Thymus Gland,0.5525
TISSUE,Tissue,1,2,Tissue,1.0000,Soft Tissue,0.6979,Skin/Subcutaneous Tissue,0.6751,Skin,0.6139,Limb<;>Skin/Subcutaneous Tissue,0.5805
TONGUE,Tongue,1,2,Tongue,1.0000,Base of the Tongue,0.7794,Lingula of the Lung,0.6732,Floor of Mouth,0.5837,Palate,0.5821
TRACHEA,Trachea,1,2,Trachea,1.0000,Chest,0.6118,Thorax,0.5895,Cervix Uteri,0.5788,Uterus<;>Cervix Uteri,0.5581
TRANSVERSE COLON,Transverse Colon,1,2,Transverse Colon,1.0000,Descending Colon,0.8402,Ascending Colon,0.8127,Right Colon,0.7964,Left Colon,0.7796
TRANVERSE COLON,Transverse Colon,1,2,Transverse Colon,0.8038,Descending Colon,0.7939,Ascending Colon,0.7802,Right Colon,0.7586,Retroperitoneum<;>Upper<;>Abdominal<;>Colon,0.7444
TRUNK,Trunk,1,2,Trunk,1.0000,Limb<;>Trunk,0.9153,Trunk<;>Limb,0.9016,Back,0.7234,Thorax,0.7161
TRUNKEXTREMITIES,Trunk<;>Limb,2,2,Trunk,0.6943,Trunk<;>Limb,0.6240,Limb<;>Trunk,0.6236,Skin/Subcutaneous Tissue<;>Trunk,0.6034,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.5695
TRUNK[NOT AVAILABLE],Trunk,1,2,Trunk,0.7907,Limb<;>Trunk,0.7119,Trunk<;>Limb,0.7092,Regional Lymph Node<;>Trunk,0.6118,Thorax,0.5933
TUMOR EXTENTION INTO BONE,Bone,99,2,Metastasis,0.6001,Metastatic,0.5996,Soft Tissue<;>Metastasis,0.5857,Distant Metastasis,0.5737,Vertebra<;>Metastasis,0.5670
U,Upper<;>Stomach,99,2,Upper,0.6338,Upper Urinary System,0.5571,Ureter,0.5545,Extrahepatic,0.5116,Upper Lobe of the Right Lung,0.4905
UPPER,Upper,1,2,Upper,1.0000,Upper<;>Stomach,0.6661,Proximal,0.6652,Proximal<;>Middle,0.6128,Flank,0.5985
UPPER 1/3,Upper<;>Stomach,99,2,Upper,0.7470,Middle,0.5472,Proximal,0.5308,Right Upper Quadrant of Abdomen,0.5285,Upper Lobe of the Right Lung,0.5260
UPPER ARM/ELBOW,Upper<;>Arm<;>Elbow Joint,1,2,Upper<;>Arm<;>Elbow Joint,0.8009,Upper Extremity<;>Upper<;>Arm<;>Elbow Joint,0.7943,Upper,0.6750,Upper Extremity<;>Shoulder<;>Axilla,0.6498,Shoulder<;>Axilla,0.6237
UPPER BACK METASTASIS,Upper<;>Back<;>Metastasis,1,2,Upper<;>Back<;>Metastasis,0.9399,Scapula<;>Metastasis,0.7309,Distant Metastasis<;>Trunk,0.6724,Vertebra<;>Metastasis,0.6638,Distant Metastasis<;>Limb<;>Trunk,0.6427
UPPER EXTREMITY - SHOULDER/AXILLA,Upper Extremity<;>Shoulder<;>Axilla,1,2,Upper Extremity<;>Shoulder<;>Axilla,0.8756,Shoulder<;>Axilla,0.8657,Left Arm,0.6447,Upper,0.6375,Axillary Lymph Node,0.6289
UPPER EXTREMITY - UPPER ARM/ELBOW,Upper Extremity<;>Upper<;>Arm<;>Elbow Joint,2,2,Upper<;>Arm<;>Elbow Joint,0.7861,Upper Extremity<;>Upper<;>Arm<;>Elbow Joint,0.7847,Upper,0.6843,Upper Extremity<;>Shoulder<;>Axilla,0.6209,Left Arm,0.6055
UPPER RECTUM,Rectum<;>Upper,1,2,Rectum<;>Upper,0.9740,Rectum,0.8447,Rectum<;>Middle,0.8262,Rectum<;>Distal,0.8166,Rectum<;>Distal<;>Middle,0.7887
UPPER RECTUM/DISTAL SIGMOID,Sigmoid Colon<;>Rectum<;>Upper,1,2,Sigmoid Colon<;>Rectum<;>Upper,0.8582,Sigmoid Colon,0.7662,Rectum<;>Upper,0.7562,Rectum<;>Distal,0.7205,Rectum<;>Distal<;>Middle,0.6953
UPPER_TRACT,Upper Urinary System,1,2,Upper Urinary System,0.6636,Upper,0.6326,Ureter,0.5737,Trunk,0.5514,Limb<;>Trunk,0.5406
URETER,Ureter,1,2,Ureter,1.0000,Bladder<;>Ureter,0.9159,Ureter<;>Renal Pelvis,0.8335,Bladder<;>Ureter<;>Renal Pelvis,0.7879,Upper Urinary System,0.7676
URETER; BLADDER,Bladder<;>Ureter,1,2,Bladder<;>Ureter,0.9068,Bladder<;>Ureter<;>Renal Pelvis,0.8214,Ureter,0.8041,Ureter<;>Renal Pelvis,0.7489,Urethra<;>Bladder,0.6676
URETER; RENAL PELVIS,Ureter<;>Renal Pelvis,1,2,Ureter<;>Renal Pelvis,0.9281,Bladder<;>Ureter<;>Renal Pelvis,0.8759,Renal Pelvis,0.7736,Ureter,0.7364,Bladder<;>Ureter,0.7239
URETER; RENAL PELVIS; BLADDER,Bladder<;>Ureter<;>Renal Pelvis,1,2,Bladder<;>Ureter<;>Renal Pelvis,0.8692,Ureter<;>Renal Pelvis,0.8091,Bladder<;>Ureter,0.7479,Ureter,0.6581,Renal Pelvis,0.6544
URETHER,Ureter,4,2,Urethra,0.6652,Urethra<;>Bladder,0.5608,Penis,0.5385,Ureter,0.5177,Glans Penis,0.5072
URETHRA,Urethra,1,2,Urethra,1.0000,Urethra<;>Bladder,0.8368,Ureter,0.6511,Penis,0.6113,Vagina,0.5704
UTERUS,Uterus,1,2,Uterus,1.0000,Uterus<;>Pelvis,0.7958,Lower<;>Abdomen<;>Pelvis<;>Uterus,0.7003,Bladder,0.6015,Vagina,0.6011
VAGINA,Vagina,1,2,Vagina,1.0000,Vulva,0.6245,Perineum,0.6120,Uterus,0.6011,Urethra,0.5704
VENTRICLES,Brain Ventricle,1,2,Brain Ventricle,0.8461,Fourth Ventricle,0.7390,Third Ventricle,0.6933,Medulla Oblongata<;>Brain Ventricle,0.6843,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.6341
VERY DISTAL RECTUM RECURRENCE,Rectum<;>Distal,2,2,Rectum<;>Distal<;>Middle,0.6257,Rectum<;>Distal,0.6189,Rectum<;>Middle,0.5424,Rectum,0.5060,Small Intestine<;>Metastasis,0.4904
VETEBRAL METASTASOS,Vertebra<;>Metastasis,1,2,Vertebra<;>Metastasis,0.6735,Scapula<;>Metastasis,0.6394,Upper<;>Back<;>Metastasis,0.6017,Pubic Bone<;>Metastasis,0.5890,Parietal Lobe<;>Metastasis,0.5768
VULVA,Vulva,1,2,Vulva,1.0000,Vulva<;>Lymph Node,0.6408,Pelvis<;>Labial,0.6404,Pelvis,0.6340,Perineum,0.6327
"VULVA, LYMPH NODE",Vulva<;>Lymph Node,1,2,Vulva<;>Lymph Node,0.9876,Inguinal Region<;>Lymph Node,0.7342,Inguinal Lymph Node,0.7320,Left<;>Inguinal Lymph Node,0.6839,Vulva,0.6729
