original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
POLYCYTHEMIA VERA,Polycythemia Vera,1,2,Polycythemia Vera,1.0000,Polycythemia Vera<;>Myelofibrosis,0.8254,Erythroleukemia,0.6899,Essential Thrombocythemia,0.6591,Pure Erythroid Leukemia,0.6413
POOR RISK CYTOGENETIC ABNORMALITY,Cytogenetic Abnormality<;>Low Risk,1,2,Cytogenetic Abnormality<;>Low Risk,0.8459,Cytogenetic Abnormality<;>Intermediate Risk,0.7917,Acute Myeloid Leukemia with Recurrent Genetic Abnormalities,0.6302,Hypodiploidy,0.6218,Atypical Chronic Myeloid Leukemia,0.6163
POORLY DIFFERENTIATED,Poorly Differentiated,1,2,Poorly Differentiated,1.0000,Well Differentiated,0.8929,Moderately Differentiated,0.8615,Carcinoma<;>Poorly Differentiated,0.8265,Undifferentiated,0.7697
POORLY DIFFERENTIATED ADENOCARCINOMA,Poorly Differentiated Adenocarcinoma,1,2,Poorly Differentiated Adenocarcinoma,1.0000,Adenocarcinoma<;>Poorly Differentiated,0.9811,Carcinoma<;>Poorly Differentiated,0.9156,Adenocarcinoma<;>Well Differentiated,0.8886,Adenocarcinoma<;>Undifferentiated Carcinoma,0.8608
POORLY DIFFERENTIATED CARCINOMA,Carcinoma<;>Poorly Differentiated,1,2,Carcinoma<;>Poorly Differentiated,0.9820,Poorly Differentiated Adenocarcinoma,0.9347,Adenocarcinoma<;>Poorly Differentiated,0.9174,Poorly Differentiated,0.8351,Squamous Cell Carcinoma<;>Poorly Differentiated,0.8317
POORLY DIFFERENTIATED CARCINOMA OF THE STOMACH,Gastric Carcinoma<;>Poorly Differentiated,1,2,Gastric Carcinoma<;>Poorly Differentiated,0.9465,Gastric Poorly Cohesive Adenocarcinoma,0.8429,Gastric Undifferentiated Carcinoma,0.7923,Gastric Adenosquamous Carcinoma,0.7463,Gastric Adenocarcinoma,0.7368
"POORLY DIFFERENTIATED CARCINOMA, NOS",Carcinoma<;>Poorly Differentiated,1,2,Carcinoma<;>Poorly Differentiated,0.9828,Poorly Differentiated Adenocarcinoma,0.9213,Adenocarcinoma<;>Poorly Differentiated,0.9115,Squamous Cell Carcinoma<;>Poorly Differentiated,0.8324,Poorly Differentiated,0.8308
POORLY DIFFERENTIATED NEC,Neuroendocrine Carcinoma<;>Poorly Differentiated,1,2,Neuroendocrine Carcinoma<;>Poorly Differentiated,0.8500,Adenocarcinoma with Neuroendocrine Differentiation,0.7729,Neuroendocrine Carcinoma,0.7586,Small Cell Neuroendocrine Carcinoma,0.7582,Undifferentiated Carcinoma,0.7548
POORLY DIFFERENTIATED NON-SMALL CELL LUNG CANCER,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,1,2,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9380,Lung Non-Small Cell Carcinoma,0.7926,Lung Pleomorphic Carcinoma,0.7717,Lung Non-Mucinous Adenocarcinoma,0.7350,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.7293
POORLY DIFFERENTIATED ONCOCYTIC CARCINOMA,Oncocytic Variant Thyroid Gland Papillary Carcinoma,2,2,Thyroid Gland Oncocytic Carcinoma,0.8368,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0.7795,Poorly Differentiated Thyroid Gland Carcinoma,0.7682,Poorly Differentiated Adenocarcinoma,0.7657,Oncocytic Neoplasm,0.7524
POORLY DIFFERENTIATED OR PLEOMORPHIC OR EPITHELIOID LEIOMYOSARCOMA,Leiomyosarcoma,3,2,Well Differentiated Leiomyosarcoma,0.8844,Conventional Leiomyosarcoma,0.8541,Leiomyosarcoma,0.8280,Uterine Corpus Myxoid Leiomyosarcoma,0.7780,Uterine Corpus Epithelioid Leiomyosarcoma,0.7740
POORLY DIFFERENTIATED PANCREATIC ADENOCARCINOMA,Pancreatic Adenocarcinoma<;>Poorly Differentiated Adenocarcinoma Cell,1,2,Pancreatic Adenocarcinoma<;>Poorly Differentiated Adenocarcinoma Cell,0.9506,Pancreatic Undifferentiated Carcinoma,0.8467,Pancreatic Adenocarcinoma,0.8400,Pancreatic Adenosquamous Carcinoma,0.8134,Pancreatic Acinar Cell Carcinoma,0.8081
POORLY DIFFERENTIATED THYROID CANCER,Poorly Differentiated Thyroid Gland Carcinoma,1,2,Poorly Differentiated Thyroid Gland Carcinoma,0.9710,Differentiated Thyroid Gland Carcinoma,0.8504,Thyroid Gland Anaplastic Carcinoma,0.7896,Carcinoma<;>Poorly Differentiated,0.7474,Poorly Differentiated Adenocarcinoma,0.7435
POORLY DIFFERENTIATED THYROID CARCINOMA,Poorly Differentiated Thyroid Gland Carcinoma,1,2,Poorly Differentiated Thyroid Gland Carcinoma,0.9945,Differentiated Thyroid Gland Carcinoma,0.8596,Thyroid Gland Anaplastic Carcinoma,0.8141,Thyroid Gland Papillary Carcinoma,0.7855,Poorly Differentiated Adenocarcinoma,0.7826
POORLY_COHESIVE,Gastric Poorly Cohesive Adenocarcinoma,99,2,Poorly Differentiated,0.5547,Mixed,0.5175,Undifferentiated,0.5042,Anaplastic,0.5016,Well Differentiated,0.4894
POORLY_DIFFERENTIATED_GASTRIC CARCINOMA,Gastric Carcinoma<;>Poorly Differentiated,1,2,Gastric Carcinoma<;>Poorly Differentiated,0.9636,Gastric Undifferentiated Carcinoma,0.8641,Gastric Poorly Cohesive Adenocarcinoma,0.8526,Gastric Carcinoma,0.7872,Gastric Adenocarcinoma,0.7826
POROCARCINOMA/SPIROADENOCARCINOMA,Porocarcinoma,1,2,Porocarcinoma,0.7656,Papillary Serous Cystadenocarcinoma,0.6784,Serous Cystadenocarcinoma,0.6461,Cystadenocarcinoma,0.6425,Cystadenocarcinoma<;>High Grade<;>Serous,0.6207
POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDERS,Post-Transplant Lymphoproliferative Disorder,1,2,Post-Transplant Lymphoproliferative Disorder,0.9656,Hodgkin-Like Post-Transplant Lymphoproliferative Disorder,0.7863,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.6362,Therapy-Related Myelodysplastic Syndrome,0.6164,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",0.5746
PRAD,Prostate Adenocarcinoma,99,2,Rosai-Dorfman Disease,0.4563,Retinoblastoma,0.4486,Arm,0.4454,Basal,0.4406,Bronchiolar Adenoma/Ciliated Muconodular Papillary Tumor,0.4403
PRE-T,T Lymphoblastic Leukemia/Lymphoma,99,2,Mature,0.5843,Primary,0.5740,Transitional Cells,0.5712,Blastic Phase,0.5590,Occult Stage,0.5095
PRIMARY,Primary,1,2,Primary,1.0000,Primary Neoplasm,0.6801,Limited Stage<;>Primary,0.6480,First Relapse,0.5560,Unilateral,0.5521
PRIMARY CNS MELANOMA,Central Nervous System Melanoma,1,2,Central Nervous System Melanoma,0.8708,Malignant Central Nervous System Neoplasm,0.6884,Central Nervous System Germinoma,0.6683,Central Nervous System Medulloepithelioma,0.6565,Malignant Brain Neoplasm,0.6348
PRIMARY CUTANEOUS CD30 POSITIVE T-CELL LYMPHOPROLIFERATIVE DISORDERS,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,1,2,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.9860,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.7767,Cutaneous T-Cell Non-Hodgkin Lymphoma,0.6858,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",0.6848,Primary Cutaneous CD8-Positive Aggressive Epidermotropic Cytotoxic T-Cell Lymphoma,0.6601
PRIMARY CUTANEOUS CD8 POSITIVE AGGRESSIVE EPIDERMOTROPIC CYTOTOXIC T-CELL LYMPHOMA,Primary Cutaneous CD8-Positive Aggressive Epidermotropic Cytotoxic T-Cell Lymphoma,1,2,Primary Cutaneous CD8-Positive Aggressive Epidermotropic Cytotoxic T-Cell Lymphoma,0.9961,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.7200,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.6864,Cutaneous T-Cell Non-Hodgkin Lymphoma,0.6548,Angioimmunoblastic T-Cell Lymphoma,0.6458
PRIMARY DLBCL OF THE CNS,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,1,2,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0.8567,Diffuse Intrinsic Pontine Glioma,0.6411,Brain<;>Site of Metastasis<;>Metastatic Prostate Carcinoma<;>Lymphoid Leukemia,0.6252,Diffuse Large B-Cell Lymphoma,0.6100,Central Nervous System Germinoma,0.5926
PRIMARY EFFUSION LYMPHOMA,Primary Effusion Lymphoma,1,2,Primary Effusion Lymphoma,1.0000,B-Cell Non-Hodgkin Lymphoma<;>Primary Effusion Lymphoma,0.8659,Plasma Cell Leukemia,0.6656,Plasmacytoma,0.6501,Plasma Cell Myeloma,0.6452
PRIMARY ESOPHAGUS,Gastroesophageal Cancer<;>Primary Neoplasm,3,2,Esophagus,0.7408,Esophageal Carcinoma,0.6363,Gastroesophageal Cancer<;>Primary Neoplasm,0.6274,Esophageal Adenocarcinoma,0.5887,Esophageal Neuroendocrine Tumor,0.5688
PRIMARY MEDIASTINAL THYMIC DLBCL,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,1,2,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.8911,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.8008,Thymoma Type B3,0.6872,Thymoma Type B1,0.6758,Thymoma Type B2,0.6574
PRIMARY MEDIASTINAL THYMIC LARGE B-CELL LYMPHOMA,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,1,2,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9900,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.8096,T-Cell/Histiocyte-Rich Large B-Cell Lymphoma,0.7095,Thymoma Type B1,0.6963,Thymoma Type B2,0.6855
PRIMARY MYELOFIBROSIS,Primary Myelofibrosis,1,2,Primary Myelofibrosis,1.0000,Secondary Myelofibrosis,0.9000,Overt Primary Myelofibrosis,0.8886,Polycythemia Vera<;>Myelofibrosis,0.8475,Essential Thrombocythemia<;>Myelofibrosis,0.8314
"PRIMARY MYELOFIBROSIS,OVERT FIBROTIC STAGE",Overt Primary Myelofibrosis,1,2,Overt Primary Myelofibrosis,0.9307,Primary Myelofibrosis,0.8267,Secondary Myelofibrosis,0.8216,Essential Thrombocythemia<;>Myelofibrosis,0.7601,Polycythemia Vera<;>Myelofibrosis,0.7195
PRIMARY NEUROEPITHELIAL TUMOR,Neuroepithelial Neoplasm,1,2,Neuroepithelial Neoplasm,0.8684,Primitive Neuroectodermal Tumor,0.8483,Peripheral Primitive Neuroectodermal Tumor,0.8131,Neuroepithelial Neoplasm<;>High Grade,0.7847,Dysembryoplastic Neuroepithelial Tumor,0.7772
PRIMARY RESIDUAL,Primary Neoplasm,99,2,Residual Nodal Disease,0.7520,Relapse,0.6589,Recurrent,0.6515,First Relapse,0.6492,Recurrence,0.6393
PRIMARY TUMOR UNPAIRED,Primary Neoplasm<;>Unpaired,1,2,Primary Neoplasm<;>Unpaired,0.9119,Primary Neoplasm<;>Paired,0.7814,Melanoma of Unknown Primary,0.6609,Primary Neoplasm,0.6260,With Tumor,0.6219
PRIMARY TUMOUR,Primary Neoplasm,1,2,Primary Neoplasm,0.9632,With Tumor,0.7731,Neoplasm,0.7709,Malignant Neoplasm,0.7534,Primary Neoplasm<;>Paired,0.7329
PRIMITIVE NEUROECTODERMAL TUMOR,Primitive Neuroectodermal Tumor,1,2,Primitive Neuroectodermal Tumor,1.0000,Peripheral Primitive Neuroectodermal Tumor,0.9420,Dysembryoplastic Neuroepithelial Tumor,0.7733,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.7714,Neuroepithelial Neoplasm,0.7423
PRIMITIVE NEUROECTODERMAL TUMOR PNET,Primitive Neuroectodermal Tumor,2,2,Peripheral Primitive Neuroectodermal Tumor,0.9122,Primitive Neuroectodermal Tumor,0.8649,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.7690,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.7349,Polymorphous Low Grade Neuroepithelial Tumor of the Young,0.7291
PRIMITIVE NEUROECTODERMAL TUMOUR-MEDULLOBLASTOMA,Primitive Neuroectodermal Tumor<;>Medulloblastoma,1,2,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9878,Medulloblastoma,0.9269,"Medulloblastoma, Non-WNT/Non-SHH, Group 3",0.8523,Anaplastic Medulloblastoma,0.8349,Desmoplastic/Nodular Medulloblastoma,0.8303
PRO MYELOCYTIC LEUKEMIA,Acute Promyelocytic Leukemia with PML-RARA,99,2,Acute Myeloid Leukemia,0.7928,Chronic Myelogenous Leukemia,0.7847,Myeloproliferative Neoplasm,0.7586,Acute Myeloid Leukemia with Maturation,0.7534,Acute Myeloid Leukemia Not Otherwise Specified,0.7413
PROGRESSIVE FIRST HGG RECORD,Malignant Glioma<;>Progressive,3,2,Primary,0.5266,First Relapse,0.5222,Malignant Glioma<;>Progressive,0.4943,Philadelphia Chromosome Positive,0.4784,Blastic Phase,0.4658
PROSTATE,Prostate Gland,1,2,Prostate Gland,0.9159,Prostate Carcinoma,0.8176,Prostate Adenocarcinoma,0.7255,Prostate Carcinoma<;>Incidental Finding,0.6624,Prostate Ductal Adenocarcinoma,0.6336
PROSTATE ADENOCARCINOMA,Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,1.0000,Prostate Carcinoma,0.9161,Prostate Ductal Adenocarcinoma,0.8706,Prostate Acinar Adenocarcinoma,0.8254,Prostate Squamous Cell Carcinoma,0.7858
PROSTATE ADENOCARCINOMA ACINAR TYPE,Prostate Acinar Adenocarcinoma,1,2,Prostate Acinar Adenocarcinoma,0.9828,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.9245,Acinar Cell Carcinoma,0.8555,Lung Acinar Adenocarcinoma,0.8450,Acinar Cell Carcinoma<;>Papillary,0.8443
"PROSTATE ADENOCARCINOMA, NOT OTHERWISED SPECIFIED, WITH DUCTAL FEATUES",Prostate Ductal Adenocarcinoma,1,2,Prostate Ductal Adenocarcinoma,0.8508,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.8244,Prostate Acinar Adenocarcinoma,0.7803,Prostate Adenocarcinoma,0.7483,Pancreatic Mixed Acinar-Ductal Carcinoma,0.6893
"PROSTATE ADENOCARCINOMA, OTHER SUBTYPE",Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,0.7844,Prostate Carcinoma,0.7338,Prostate Carcinoma<;>Incidental Finding,0.7232,Prostate Ductal Adenocarcinoma,0.7083,Prostate Acinar Adenocarcinoma,0.7061
PROSTATE CANCER,Prostate Carcinoma,1,2,Prostate Carcinoma,0.9715,Prostate Adenocarcinoma,0.8804,Prostate Squamous Cell Carcinoma,0.7700,Prostate Gland,0.7681,Prostate Ductal Adenocarcinoma,0.7304
"PROSTATE CANCER, NOS",Prostate Carcinoma,1,2,Prostate Carcinoma,0.9681,Prostate Adenocarcinoma,0.8749,Prostate Gland,0.7701,Prostate Squamous Cell Carcinoma,0.7683,Prostate Ductal Adenocarcinoma,0.7259
PROSTATE HYPERPLASIA,Benign Prostatic Hyperplasia,1,2,Benign Prostatic Hyperplasia,0.8979,Prostate Gland,0.6873,Prostate Carcinoma,0.5843,Prostate Carcinoma<;>Incidental Finding,0.5591,Prostate Adenocarcinoma,0.5380
PROSTATE NEUROENDOCRINE CARCINOMA,Prostate Neuroendocrine Carcinoma,1,2,Prostate Neuroendocrine Carcinoma,1.0000,Prostate Small Cell Neuroendocrine Carcinoma,0.8868,Castration-Resistant Prostate Carcinoma<;>Prostate Neuroendocrine Neoplasm,0.8614,Neuroendocrine Carcinoma<;>Poorly Differentiated,0.7941,Neuroendocrine Carcinoma,0.7862
PROSTATE SMALL CELL CARCINOMA,Prostate Small Cell Neuroendocrine Carcinoma,1,2,Prostate Small Cell Neuroendocrine Carcinoma,0.9184,Prostate Squamous Cell Carcinoma,0.7964,Prostate Neuroendocrine Carcinoma,0.7552,Small Cell Adenocarcinoma,0.7448,Lung Small Cell Carcinoma,0.7251
PROSTATE SQUAMOUS CELL CARCINOMA,Prostate Squamous Cell Carcinoma,1,2,Prostate Squamous Cell Carcinoma,1.0000,Prostate Carcinoma,0.8105,Prostate Adenocarcinoma,0.7858,Squamous Cell Carcinoma of the Penis,0.7220,Squamous Cell Carcinoma,0.6984
PROSTATE; METASTATIC SITE: BRAIN; CARCINOMA PATIENT WITH METASTATIC CARCINOMA OF THE PROSTATE AND A 3 YEAR HISTORY OF LYMPHOCYTIC LEUKEMIA.,Brain<;>Site of Metastasis<;>Metastatic Prostate Carcinoma<;>Lymphoid Leukemia,1,2,Brain<;>Site of Metastasis<;>Metastatic Prostate Carcinoma<;>Lymphoid Leukemia,0.7739,Metastatic Prostate Carcinoma<;>Lymphoid Leukemia,0.6435,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,0.5002,Castration-Resistant Prostate Carcinoma<;>Metastatic Prostate Carcinoma,0.4947,"Glioblastoma, IDH-Wildtype<;>Glioblastoma with Primitive Neuronal Component",0.4934
PROSTATE_ADENOCARCINOMA,Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,0.9558,Prostate Carcinoma,0.8787,Prostate Ductal Adenocarcinoma,0.8556,Prostate Acinar Adenocarcinoma,0.8055,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.7547
PROSTATE_CANCER,Prostate Carcinoma,1,2,Prostate Carcinoma,0.8933,Prostate Adenocarcinoma,0.8126,Prostate Gland,0.7890,Prostate Carcinoma<;>Incidental Finding,0.7407,Prostate Squamous Cell Carcinoma,0.7048
PROSTATE_HYPERPLASIA,Benign Prostatic Hyperplasia,1,2,Benign Prostatic Hyperplasia,0.8869,Prostate Gland,0.6736,Prostate Carcinoma,0.5701,Prostate Carcinoma<;>Incidental Finding,0.5654,Urothelial Papilloma,0.5367
PROSTATE_SMALL_CELL,Prostate Small Cell Neuroendocrine Carcinoma,1,2,Prostate Small Cell Neuroendocrine Carcinoma,0.8415,Prostate Neuroendocrine Carcinoma,0.7691,Prostate Squamous Cell Carcinoma,0.7303,Prostate Carcinoma,0.7277,Prostate Adenocarcinoma,0.7185
PROSTATIC ADENOCARCINOMA ACINAR TYPE MIXED WITH PROSTATIC DUCT ADENOCARCINOMA,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,1,2,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.8503,Prostate Acinar Adenocarcinoma,0.8295,Pancreatic Mixed Acinar-Ductal Carcinoma,0.7894,Acinar Cell Carcinoma<;>Papillary,0.7297,Pancreatic Mixed Acinar-Neuroendocrine Carcinoma,0.7194
PROXIMAL-TYPE EPITHELIOID SARCOMA,Proximal-Type Epithelioid Sarcoma,1,2,Proximal-Type Epithelioid Sarcoma,1.0000,Epithelioid Sarcoma,0.8340,Epithelioid Mesothelioma,0.7109,Sclerosing Epithelioid Fibrosarcoma,0.6986,Malignant PEComa,0.6847
PROXIMAL-TYPE EPITHELIOID SARCOMA PTES,Proximal-Type Epithelioid Sarcoma,1,2,Proximal-Type Epithelioid Sarcoma,0.8926,Epithelioid Sarcoma,0.6964,Malignant PEComa,0.6752,Sclerosing Epithelioid Fibrosarcoma,0.6508,Pleural Epithelioid Mesothelioma,0.6146
PSEUDOMYOGENIC HEMANGIOENDOTHELIOMA,Pseudomyogenic Hemangioendothelioma,1,2,Pseudomyogenic Hemangioendothelioma,1.0000,Epithelioid Hemangioendothelioma,0.7835,Hemangioblastoma,0.7251,Plexiform Fibrohistiocytic Tumor,0.6753,Inflammatory Myofibroblastic Tumor,0.6743
PURE ERYTHROID LEUKEMIA,Pure Erythroid Leukemia,1,2,Pure Erythroid Leukemia,1.0000,Acute Erythroid Leukemia,0.9015,Erythroleukemia,0.8568,Acute Myeloid Leukemia,0.6929,Acute Undifferentiated Leukemia,0.6589
RA,Refractory Anemia,99,2,Arm,0.5296,Primary,0.5156,Retinoblastoma,0.4833,Synovial Sarcoma,0.4829,Not Otherwise Specified,0.4783
RAEB,Myelodysplastic Syndrome with Excess Blasts,3,2,Myelodysplastic Syndrome with Excess Blasts-1,0.7258,Acute Erythroid Leukemia,0.7247,Myelodysplastic Syndrome with Excess Blasts,0.7226,Pure Erythroid Leukemia,0.6988,Myelodysplastic Syndrome with Excess Blasts-2,0.6907
RAEB1,Myelodysplastic Syndrome with Excess Blasts-1,1,2,Myelodysplastic Syndrome with Excess Blasts-1,0.7235,Myelodysplastic Syndrome with Excess Blasts-2,0.6636,Myelodysplastic Syndrome with Excess Blasts,0.6478,Acute Myeloid Leukemia with Biallelic Mutations of CEBPA,0.6440,Acute Erythroid Leukemia,0.6435
RARS,Myelodysplastic Syndrome with Ring Sideroblasts,1,2,Myelodysplastic Syndrome with Ring Sideroblasts,0.4869,Acute Promyelocytic Leukemia with PML-RARA,0.4779,PML-RARA Fusion Protein Expression,0.4775,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0.4755,Myelodysplastic Syndrome with Ring Sideroblasts and Multilineage Dysplasia,0.4708
RARS-T,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,99,2,Acute Promyelocytic Leukemia with PML-RARA,0.5207,PML-RARA Fusion Protein Expression,0.5154,Acute Myeloid Leukemia with Recurrent Genetic Abnormalities,0.4741,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0.4698,Myelodysplastic Syndrome with Ring Sideroblasts,0.4619
RBL,Retinoblastoma,1,2,Retinoblastoma,0.7399,Trilateral Retinoblastoma,0.6199,EBV-Related Lymphoma,0.5117,Lymphoma,0.5016,Rhabdoid Tumor,0.4981
RCMD,Myelodysplastic Syndrome with Multilineage Dysplasia,99,2,Myelodysplastic Syndrome with Ring Sideroblasts and Multilineage Dysplasia,0.5785,Myelodysplastic Syndrome with Ring Sideroblasts,0.5286,Chronic Myelomonocytic Leukemia,0.5219,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.5206,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0.5195
RCMD-RS,Myelodysplastic Syndrome with Ring Sideroblasts and Multilineage Dysplasia,1,2,Myelodysplastic Syndrome with Ring Sideroblasts and Multilineage Dysplasia,0.6480,Myelodysplastic Syndrome with Ring Sideroblasts and Single Lineage Dysplasia,0.6025,Myelodysplastic Syndrome with Ring Sideroblasts,0.5991,Myelodysplastic/Myeloproliferative Neoplasm with Ring Sideroblasts and Thrombocytosis,0.5872,Myelodysplastic Syndrome with Multilineage Dysplasia,0.5543
READ,Rectal Adenocarcinoma,99,2,Cell Line,0.4825,Oral,0.4770,Mature,0.4730,Translocation,0.4719,Resection,0.4711
READ_CIN,Rectal Adenocarcinoma<;>Chromosomal Instability,99,2,nan,0.4936,Not Otherwise Specified,0.4919,Unclassified,0.4640,Neuroblastoma,0.4617,Therapy-Related Myeloid Neoplasm,0.4574
READ_GS,Rectal Adenocarcinoma,99,2,Solid,0.4949,Rhabdomyosarcoma,0.4804,Cell Line,0.4669,Embryonal Rhabdomyosarcoma,0.4620,Genomic Stability,0.4525
READ_MSI,Rectal Adenocarcinoma<;>Microsatellite Instability,4,2,Microsatellite Instability,0.6335,Microsatellite Stable,0.6241,High-Frequency Microsatellite Instability,0.5797,Rectal Adenocarcinoma<;>Microsatellite Instability,0.5423,Microsatellite Stable Colorectal Carcinoma,0.5415
READ_POLE,Rectal Adenocarcinoma<;>POLE Gene Mutation,1,2,Rectal Adenocarcinoma<;>POLE Gene Mutation,0.5074,Endometrial Carcinoma<;>POLE Gene Mutation,0.4825,Esophageal Adenocarcinoma<;>POLE Gene Mutation,0.4752,POLE-Ultramutated Endometrial Endometrioid Adenocarcinoma,0.4744,Gastric Adenocarcinoma<;>POLE Gene Mutation,0.4656
RECTAL ADENOCARCINOMA,Rectal Adenocarcinoma,1,2,Rectal Adenocarcinoma,1.0000,Adenocarcinoma<;>Well Differentiated<;>Rectum,0.8352,Colorectal Adenocarcinoma,0.7889,Rectal Mucinous Adenocarcinoma,0.7850,Anal Carcinoma,0.7013
RECTAL MUCINOUS ADENOCARCINOMA,Rectal Mucinous Adenocarcinoma,1,2,Rectal Mucinous Adenocarcinoma,1.0000,Rectal Mucinous Adenocarcinoma<;>Colon Mucinous Adenocarcinoma,0.9012,Rectal Adenocarcinoma,0.7850,Adenocarcinoma<;>Well Differentiated<;>Rectum,0.7550,Colon Mucinous Adenocarcinoma,0.7325
RECTOSIGMOID JUNCTION,Rectosigmoid Region,1,2,Rectosigmoid Region,0.8766,Rectum,0.6540,Sigmoid Colon,0.6236,Colorectal,0.5969,Hepatic Flexure,0.5870
RECTUM,Rectum,1,2,Rectum,1.0000,Rectosigmoid Region,0.7741,Colorectal,0.7458,Colon,0.6545,Rectal Adenocarcinoma,0.6366
RECTUM; ADENOCARCINOMA; WELL DIFFERENTIATED,Adenocarcinoma<;>Well Differentiated<;>Rectum,1,2,Adenocarcinoma<;>Well Differentiated<;>Rectum,0.9610,Rectal Adenocarcinoma,0.8065,Rectal Neuroendocrine Tumor<;>Well Differentiated,0.7496,Rectal Mucinous Adenocarcinoma,0.7294,Colorectal Adenocarcinoma,0.7022
RECURRENCE,Recurrence,1,2,Recurrence,1.0000,Recurrent,0.9505,Relapse,0.8841,Regional<;>Recurrence,0.8282,"Neoplasm Recurrence, Local",0.7877
RECURRENCE FIRST HGG RECORD,Recurrent Malignant Glioma,4,2,First Relapse,0.6825,Recurrence,0.5361,Recurrent,0.5307,Recurrent Malignant Glioma,0.4910,Locally Recurrent Malignant Neoplasm,0.4890
RECURRENCE/PERSISTENT METASTASIC TUMOR TO LYMPH NODE,Metastatic Malignant Neoplasm in the Lymph Nodes<;>Recurrent,1,2,Metastatic Malignant Neoplasm in the Lymph Nodes<;>Recurrent,0.8647,Metastatic Malignant Neoplasm in the Regional Lymph Nodes,0.7847,Regional<;>Recurrence,0.7365,Metastatic Lesion<;>Recurrent,0.7292,Residual Nodal Disease,0.6944
RECURRENT,Recurrent,1,2,Recurrent,1.0000,Recurrence,0.9505,Relapse,0.8868,Regional<;>Recurrence,0.7825,Metastatic Lesion<;>Recurrent,0.7504
RECURRENT METASTATIC DISEASE,Metastatic Lesion<;>Recurrent,1,2,Metastatic Lesion<;>Recurrent,0.9362,Regional<;>Recurrence,0.8414,Recurrence,0.8076,Metastatic Malignant Neoplasm in the Lymph Nodes<;>Recurrent,0.8069,Metastatic,0.7984
RECURRENT_ENDOMETRIAL_CARCINOMA,Recurrent Endometrial Carcinoma,1,2,Recurrent Endometrial Carcinoma,0.9707,Endometrial Dedifferentiated Carcinoma,0.6368,Endometrial Carcinoma,0.6312,Recurrent,0.6220,Endometrial Carcinoma<;>Microsatellite Instability,0.6186
REFRACTORY ANAEMIA WITH EXCESS BLASTS,Myelodysplastic Syndrome with Excess Blasts,1,2,Myelodysplastic Syndrome with Excess Blasts,0.8378,Myelodysplastic Syndrome with Excess Blasts-1,0.7959,Myelodysplastic Syndrome with Excess Blasts-2,0.7847,Refractory Anemia,0.7558,Acute Erythroid Leukemia,0.7196
