original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
SACRAL_MASS,Sacrum,2,2,Pelvic Mass,0.9334,Sacrum,0.9205,Sacrum<;>Lumbar Spine,0.9196,Skin/Subcutaneous Tissue<;>Metastasis,0.9040,Pubic Bone<;>Metastasis,0.9025
SALIVARY GLAND,Salivary Gland,1,2,Salivary Gland,1.0000,Submandibular Gland,0.9543,Parotid Gland,0.9533,Sublingual Salivary Gland,0.9504,Lacrimal Gland,0.9394
SALVAGE PROSTATECTOMY,Prostate Gland,1,2,Prostate Gland,0.8985,Pelvis,0.8960,Penis,0.8955,Sacrum,0.8927,Recto-Vaginal Pouch,0.8924
SCALP METASTASIS,Scalp<;>Metastasis,1,2,Scalp<;>Metastasis,0.9887,Skin<;>Metastasis,0.9464,Metastatic Malignant Neoplasm in the Skin,0.9402,Skin/Subcutaneous Tissue<;>Metastasis,0.9368,Skin<;>Breast<;>Metastasis,0.9364
SCROTUM,Scrotum,1,2,Scrotum,1.0000,Testis,0.9237,Sacrum,0.9129,Penis,0.9118,Lower<;>Abdomen<;>Pelvis<;>Spermatic Cord,0.9118
SHOULDER/AXILLA,Shoulder<;>Axilla,1,2,Shoulder<;>Axilla,0.9879,Upper Extremity<;>Shoulder<;>Axilla,0.9665,Left<;>Axillary Lymph Node,0.9324,Axillary Lymph Node,0.9315,Right<;>Axillary Lymph Node,0.9288
SIGMOID COLON,Sigmoid Colon,1,2,Sigmoid Colon,1.0000,Colon,0.9567,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,0.9565,Ascending Colon,0.9547,Sigmoid Colon<;>Rectum<;>Upper,0.9525
SINONASAL,Sinonasal Tract,1,2,Sinonasal Tract,0.9797,Nasal Cavity<;>Paranasal Sinus,0.9301,Maxillary Sinus,0.9264,Nasal Septum,0.9258,Nasal Cavity,0.9128
SINONASAL CAVITY,Nasal Cavity<;>Paranasal Sinus,3,2,Sinonasal Tract,0.9602,Nasal Cavity,0.9536,Nasal Cavity<;>Paranasal Sinus,0.9513,Maxillary Sinus,0.9254,Oral Cavity,0.9192
SKIN,Skin,1,2,Skin,1.0000,Skin/Subcutaneous Tissue,0.9449,Skin of the Trunk<;>Abdominal Wall,0.9435,Skin of the Trunk<;>Back,0.9353,Skin of the Trunk<;>Flank,0.9343
SKIN AND BREAST METASTASIS,Skin<;>Breast<;>Metastasis,1,2,Skin<;>Breast<;>Metastasis,0.9911,Skin<;>Metastasis,0.9805,Skin<;>Chest Wall<;>Metastasis,0.9666,Skin/Subcutaneous Tissue<;>Metastasis,0.9666,Breast<;>Metastasis,0.9593
SKIN METASTASIS,Skin<;>Metastasis,1,2,Skin<;>Metastasis,0.9876,Skin<;>Breast<;>Metastasis,0.9802,Metastatic Malignant Neoplasm in the Skin,0.9656,Skin<;>Chest Wall<;>Metastasis,0.9625,Skin/Subcutaneous Tissue<;>Metastasis,0.9620
SKIN NODULE,Skin Nodule,1,2,Skin Nodule,1.0000,Peritoneal<;>Nodule,0.9420,Skin<;>Metastasis,0.9295,Skin<;>Breast<;>Metastasis,0.9259,Skin/Subcutaneous Tissue<;>Metastasis,0.9237
SKIN NODULES,Skin,99,2,Skin Nodule,0.9937,Peritoneal<;>Nodule,0.9397,Skin<;>Metastasis,0.9317,Skin<;>Breast<;>Metastasis,0.9297,Skin/Subcutaneous Tissue<;>Metastasis,0.9271
SKIN/CHEST WALL METASTASIS,Skin<;>Chest Wall<;>Metastasis,1,2,Skin<;>Chest Wall<;>Metastasis,0.9935,Chest Wall<;>Metastasis,0.9764,Skin<;>Metastasis,0.9689,Skin<;>Breast<;>Metastasis,0.9685,Skin/Subcutaneous Tissue<;>Metastasis,0.9626
SKULL,Skull,1,2,Skull,1.0000,Brain,0.9266,Cerebellum<;>Posterior Cranial Fossa<;>Meninges<;>Dura Mater<;>Cervical Spinal Cord<;>Thoracic Spine<;>Brain Ventricle,0.9212,Maxilla,0.9202,Liver<;>Skull<;>Lung Parenchyma Tumor Location,0.9179
SKULL BASE,Base of the Skull,1,2,Base of the Skull,0.9848,Skull,0.9444,Base of the Tongue,0.9399,Base of the Prostate,0.9307,Cerebellum<;>Posterior Cranial Fossa<;>Meninges<;>Dura Mater<;>Cervical Spinal Cord<;>Thoracic Spine<;>Brain Ventricle,0.9142
"SKULL, LIVER, PULMONARY PARENCHYNA",Liver<;>Skull<;>Lung Parenchyma Tumor Location,1,2,Liver<;>Skull<;>Lung Parenchyma Tumor Location,0.9426,Liver<;>Left Lung<;>Pelvic Wall,0.9327,Peritoneum<;>Liver,0.9221,Lung,0.9221,Cerebellum<;>Posterior Cranial Fossa<;>Hippocampus<;>Thoracic Spine<;>Temporal Lobe<;>Thalamus,0.9218
SMALL BOWEL,Small Intestine,1,2,Small Intestine,0.9831,Small Intestine Resection,0.9493,Intestine,0.9466,Small Intestine<;>Metastasis,0.9373,Intra-abdominal<;>Small Intestine,0.9347
SMALL BOWEL MASS,Small Intestine,2,2,Small Intestine<;>Metastasis,0.9530,Small Intestine,0.9380,Pelvic Mass,0.9312,Small Intestine Resection,0.9305,Intra-abdominal<;>Small Intestine,0.9193
SMALL BOWEL MELANOMA,Small Intestine,2,2,Small Intestine<;>Metastasis,0.9535,Small Intestine,0.9497,Small Intestine Resection,0.9349,Intestine,0.9140,Metastatic Malignant Neoplasm in the Skin,0.9134
SMALL BOWEL METASTASIS,Small Intestine<;>Metastasis,1,2,Small Intestine<;>Metastasis,0.9820,Metastasis,0.9404,Spleen<;>Metastasis,0.9361,Small Intestine Resection,0.9344,Small Intestine,0.9343
SMALL BOWEL NONRESPONDING METASTASIS,Small Intestine<;>Metastasis,1,2,Small Intestine<;>Metastasis,0.9470,Small Intestine Resection,0.9164,Breast<;>Metastasis,0.9157,Spleen<;>Metastasis,0.9137,Right<;>Chest Wall<;>Metastasis,0.9134
SMALL BOWEL RESECTION,Small Intestine Resection,1,2,Small Intestine Resection,0.9917,Small Intestine,0.9454,Small Intestine<;>Metastasis,0.9341,Intestine,0.9141,Retroperitoneum<;>Upper<;>Abdominal<;>Small Intestine,0.9135
SMALL INTESTINE,Small Intestine,1,2,Small Intestine,1.0000,Intestine,0.9681,Small Intestine Resection,0.9536,Intra-abdominal<;>Small Intestine,0.9525,Small Intestine<;>Metastasis,0.9406
SOFT PALATE,Soft Palate,1,2,Soft Palate,1.0000,Hard Palate,0.9550,Palate,0.9482,Face<;>Soft Tissue,0.9412,Soft Tissue,0.9411
SOFT TISSUE,Soft Tissue,1,2,Soft Tissue,1.0000,Face<;>Soft Tissue,0.9640,Soft Tissue<;>Bone<;>Scapula,0.9559,Soft Tissue<;>Extra-Adrenal,0.9461,Soft Tissue<;>Thorax<;>Diaphragm,0.9423
SOFT TISSUE METASTASIS,Soft Tissue<;>Metastasis,1,2,Soft Tissue<;>Metastasis,0.9913,Axillary<;>Soft Tissue<;>Metastasis,0.9707,Skin/Subcutaneous Tissue<;>Metastasis,0.9612,Skin<;>Metastasis,0.9464,Soft Tissue,0.9455
SOFT TISSUE RIGHT PARA ILIAC,Soft Tissue<;>Right<;>Ilium,1,2,Soft Tissue<;>Right<;>Ilium,0.9683,Soft Tissue,0.9450,Soft Tissue<;>Extra-Adrenal,0.9396,Soft Tissue<;>Bone<;>Scapula,0.9355,Soft Tissue<;>Thorax<;>Diaphragm,0.9336
SOFT TISSUE THORACIC DIAPHRAGM,Soft Tissue<;>Thorax<;>Diaphragm,1,2,Soft Tissue<;>Thorax<;>Diaphragm,0.9849,Soft Tissue,0.9480,Soft Tissue<;>Bone<;>Scapula,0.9371,Face<;>Soft Tissue,0.9359,Soft Tissue<;>Right<;>Ilium,0.9308
SOFT TISSUEBONESCAPULA,Soft Tissue<;>Bone<;>Scapula,1,2,Soft Tissue<;>Bone<;>Scapula,0.9458,Soft Tissue,0.9448,Skin/Subcutaneous Tissue,0.9383,Head and Neck<;>Skin/Subcutaneous Tissue,0.9335,Face<;>Soft Tissue,0.9327
SOFT_TISSUE,Soft Tissue,1,2,Soft Tissue,0.9847,Face<;>Soft Tissue,0.9651,Soft Tissue<;>Bone<;>Scapula,0.9579,Soft Tissue<;>Extra-Adrenal,0.9508,Soft Tissue<;>Thorax<;>Diaphragm,0.9486
SPERMATIC CORD,Spermatic Cord,1,2,Spermatic Cord,1.0000,Lower<;>Abdomen<;>Pelvis<;>Spermatic Cord,0.9488,Cervical Spinal Cord,0.9266,Cervical Spinal Cord<;>Thoracic Spine,0.9107,Cerebellum<;>Posterior Cranial Fossa<;>Meninges<;>Dura Mater<;>Cervical Spinal Cord<;>Thoracic Spine<;>Brain Ventricle,0.9064
SPINAL,Spinal,1,2,Spinal,1.0000,Cervical Spinal Cord<;>Thoracic Spine,0.9370,Cervical Spinal Cord,0.9336,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9331,Lumbar Spine<;>Spinal Cord Dura Mater,0.9329
SPINAL CORD- CERVICAL,Cervical Spinal Cord,1,2,Cervical Spinal Cord,0.9890,Cervical Spinal Cord<;>Thoracic Spine,0.9773,Cerebellum<;>Posterior Cranial Fossa<;>Meninges<;>Dura Mater<;>Cervical Spinal Cord<;>Thoracic Spine<;>Brain Ventricle,0.9483,Spinal,0.9460,Cerebellum<;>Posterior Cranial Fossa<;>Cervical Spinal Cord<;>Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9444
"SPINAL CORD- CERVICAL,SPINAL CORD- THORACIC",Cervical Spinal Cord<;>Thoracic Spine,1,2,Cervical Spinal Cord<;>Thoracic Spine,0.9834,Cervical Spinal Cord,0.9700,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9548,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.9476,Spinal,0.9459
SPINAL CORD- LUMBAR/THECAL SAC,Lumbar Spine<;>Spinal Cord Dura Mater,1,2,Lumbar Spine<;>Spinal Cord Dura Mater,0.9520,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.9501,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9499,Sacrum<;>Lumbar Spine,0.9484,Cervical Spinal Cord<;>Thoracic Spine,0.9460
"SPINAL CORD- LUMBAR/THECAL SAC,SPINAL CORD- THORACIC",Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,2,2,Cervical Spinal Cord<;>Thoracic Spine,0.9608,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9588,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Brain Ventricle,0.9570,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.9499,Lumbar Spine<;>Spinal Cord Dura Mater,0.9491
SPINE,Vertebral Column,99,2,Spinal,0.9602,Sacrum<;>Lumbar Spine,0.9422,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9353,Cervical Spinal Cord<;>Thoracic Spine,0.9347,Lumbar Spine<;>Spinal Cord Dura Mater,0.9343
SPLEEN,Spleen,1,2,Spleen,1.0000,Spleen<;>Liver,0.9640,Spleen<;>Metastasis,0.9421,Splenic Capsule,0.9250,Splenic Flexure,0.9191
SPLENIC CAPSULE,Splenic Capsule,1,2,Splenic Capsule,1.0000,Splenic Flexure,0.9318,Spleen,0.9250,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,0.9166,Spleen<;>Liver,0.9012
SPLENIC FLEXURE,Splenic Flexure,1,2,Splenic Flexure,1.0000,Hepatic Flexure,0.9631,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,0.9604,Splenic Capsule,0.9318,Ascending Colon<;>Hepatic Flexure<;>Transverse Colon,0.9317
SPLENIC FLEXURE TO SIGMOID COLON,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,1,2,Splenic Flexure<;>Descending Colon<;>Sigmoid Colon,0.9828,Ascending Colon<;>Hepatic Flexure<;>Transverse Colon,0.9562,Splenic Flexure,0.9561,Sigmoid Colon,0.9558,Sigmoid Colon<;>Rectum<;>Upper,0.9347
SPLENIC METASTASIS,Spleen<;>Metastasis,1,2,Spleen<;>Metastasis,0.9697,Scapula<;>Metastasis,0.9378,Small Intestine<;>Metastasis,0.9365,Skin<;>Metastasis,0.9357,Metastatic Malignant Neoplasm in the Skin,0.9348
STERNUM,Sternum,1,2,Sternum,1.0000,Mediastinum,0.9149,Mediastinum<;>Lung,0.9124,Sacrum,0.9117,Right<;>Chest Wall,0.9114
STOMACH,Stomach,1,2,Stomach,1.0000,Body of Stomach,0.9674,Lower<;>Stomach,0.9467,Fundus of the Stomach<;>Body of Stomach,0.9408,Retroperitoneum<;>Upper<;>Abdominal<;>Stomach,0.9341
SUBLINGUAL GLAND,Sublingual Salivary Gland,1,2,Sublingual Salivary Gland,0.9935,Salivary Gland,0.9389,Submandibular Gland,0.9336,Parotid Gland,0.9313,Lacrimal Gland,0.9275
SUBMANDIBULAR GLAND,Submandibular Gland,1,2,Submandibular Gland,1.0000,Salivary Gland,0.9543,Sublingual Salivary Gland,0.9378,Parotid Gland,0.9308,Lacrimal Gland,0.9223
SUPERFICIAL TRUNK - ABDOMINAL WALL,Skin of the Trunk<;>Abdominal Wall,1,2,Skin of the Trunk<;>Abdominal Wall,0.9575,Skin/Subcutaneous Tissue<;>Trunk,0.9494,Abdominal Wall,0.9386,Skin of the Trunk<;>Back,0.9373,Anterior Abdominal Wall Muscle,0.9327
SUPERFICIAL TRUNK - BACK,Skin of the Trunk<;>Back,1,2,Skin of the Trunk<;>Back,0.9526,Skin/Subcutaneous Tissue<;>Trunk,0.9418,Trunk,0.9393,Skin of the Trunk<;>Buttock,0.9321,Trunk<;>Limb,0.9187
SUPERFICIAL TRUNK - BUTTOCK,Skin of the Trunk<;>Buttock,1,2,Skin of the Trunk<;>Buttock,0.9579,Skin/Subcutaneous Tissue<;>Trunk,0.9439,Buttock,0.9365,Skin of the Trunk<;>Back,0.9353,Pelvis<;>Buttock,0.9339
SUPERFICIAL TRUNK - FLANK,Skin of the Trunk<;>Flank,1,2,Skin of the Trunk<;>Flank,0.9569,Skin/Subcutaneous Tissue<;>Trunk,0.9522,Skin of the Trunk<;>Back,0.9352,Skin of the Trunk<;>Buttock,0.9350,Trunk,0.9299
SUPERIOR MESENTERIC ARTERY LYMPH NODE,Superior<;>Mesenteric Lymph Node,1,2,Superior<;>Mesenteric Lymph Node,0.9817,Left<;>Superior<;>Mediastinal Lymph Node,0.9583,Aortocaval Lymph Node<;>Pancreatic Lymph Node<;>Presacral<;>Extra-Adrenal,0.9426,Aortocaval Lymph Node<;>Retroperitoneal<;>Extra-Adrenal,0.9421,Aortocaval Lymph Node,0.9416
SUPRASELLAR/HYPOTHALAMIC/PITUITARY,Suprasellar<;>Hypothalamus<;>Pituitary Gland,1,2,Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.9853,Frontal Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus<;>Brain Ventricle,0.9665,Occipital Lobe<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.9646,Cerebellum<;>Posterior Cranial Fossa<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.9623,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland,0.9608
SUPRATENTORIAL,Supratentorial,1,2,Supratentorial,1.0000,Supratentorial<;>Temporal Lobe,0.9775,Supratentorial<;>Frontal Lobe,0.9706,Supratentorial<;>Occipital Lobe,0.9676,Supratentorial<;>Parietal Lobe,0.9648
"SUPRATENTORIAL, FRONTAL LOBE",Supratentorial<;>Frontal Lobe,1,2,Supratentorial<;>Frontal Lobe,0.9938,Supratentorial<;>Temporal Lobe,0.9805,Supratentorial,0.9764,Supratentorial<;>Occipital Lobe,0.9728,Supratentorial<;>Parietal Lobe,0.9726
"SUPRATENTORIAL, NOT OTHERWISE SPECIFIED",Supratentorial,1,2,Supratentorial,0.9670,Supratentorial<;>Temporal Lobe,0.9595,Supratentorial<;>Frontal Lobe,0.9521,Supratentorial<;>Occipital Lobe,0.9521,Supratentorial<;>Parietal Lobe,0.9492
"SUPRATENTORIAL, OCCIPITAL LOBE",Supratentorial<;>Occipital Lobe,1,2,Supratentorial<;>Occipital Lobe,0.9936,Supratentorial<;>Temporal Lobe,0.9828,Supratentorial,0.9743,Supratentorial<;>Parietal Lobe,0.9734,Supratentorial<;>Frontal Lobe,0.9727
"SUPRATENTORIAL, PARIETAL LOBE",Supratentorial<;>Parietal Lobe,1,2,Supratentorial<;>Parietal Lobe,0.9943,Supratentorial<;>Temporal Lobe,0.9765,Supratentorial<;>Occipital Lobe,0.9720,Supratentorial<;>Frontal Lobe,0.9708,Supratentorial,0.9698
"SUPRATENTORIAL, TEMPORAL LOBE",Supratentorial<;>Temporal Lobe,1,2,Supratentorial<;>Temporal Lobe,0.9940,Supratentorial,0.9821,Supratentorial<;>Occipital Lobe,0.9806,Supratentorial<;>Frontal Lobe,0.9786,Supratentorial<;>Parietal Lobe,0.9759
T10 EPIDURAL TUMOR,T10 Vertebra,1,2,T10 Vertebra,0.9373,Paraspinal<;>T11 Vertebra,0.9197,T9 Vertebra<;>T10 Vertebra,0.9146,Thorax<;>Epidural Spinal Canal Space,0.9081,C7 Vertebra<;>T1 Vertebra,0.9054
T2 EPIDURAL TUMOR,T2 Vertebra,1,2,T2 Vertebra,0.9439,Epidural Spinal Canal Space,0.9054,Thorax<;>Epidural Spinal Canal Space,0.9001,Metastatic Malignant Neoplasm in the Adrenal Gland,0.8992,Paraspinal<;>T11 Vertebra,0.8990
T3 EPIDURAL TUMOR,T3 Vertebra,1,2,T3 Vertebra,0.9350,Left<;>Paraspinal<;>T3 Vertebra<;>T4 Vertebra,0.9137,Locally Advanced Malignant Neoplasm,0.9086,Metastatic Malignant Neoplasm in the Adrenal Gland,0.9065,Axillary<;>Soft Tissue<;>Metastasis,0.9047
T5 EPIDURAL TUMOR,T5 Vertebra,1,2,T5 Vertebra,0.9423,T5 Vertebra<;>T6 Vertebra,0.9304,Left<;>Paraspinal<;>T3 Vertebra<;>T4 Vertebra,0.9138,Thorax<;>Epidural Spinal Canal Space,0.9135,T8 Vertebra,0.9101
T5-T6 EPIDURAL TUMOR,T5 Vertebra<;>T6 Vertebra,1,2,T5 Vertebra<;>T6 Vertebra,0.9361,T5 Vertebra,0.9307,Thorax<;>Epidural Spinal Canal Space,0.9196,Left<;>Paraspinal<;>T3 Vertebra<;>T4 Vertebra,0.9183,T8 Vertebra,0.9167
T8 EPIDURAL TUMOR,T8 Vertebra,1,2,T8 Vertebra,0.9456,T9 Vertebra<;>T10 Vertebra,0.9081,T10 Vertebra,0.9076,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.9073,T5 Vertebra<;>T6 Vertebra,0.9034
T9-T10 EPIDURAL TUMOR,T9 Vertebra<;>T10 Vertebra,1,2,T9 Vertebra<;>T10 Vertebra,0.9403,T10 Vertebra,0.9321,Paraspinal<;>T11 Vertebra,0.9183,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine<;>Temporal Lobe,0.9177,C7 Vertebra<;>T1 Vertebra,0.9158
TAIL,Tail of the Pancreas,1,2,Tail of the Pancreas,0.9412,Body of the Pancreas<;>Tail of the Pancreas,0.9207,Head of the Pancreas<;>Tail of the Pancreas,0.9094,Trunk<;>Limb,0.9024,Limb<;>Trunk,0.9018
TAIL AND HEAD,Head of the Pancreas<;>Tail of the Pancreas,2,2,Tail of the Pancreas,0.9396,Head of the Pancreas<;>Tail of the Pancreas,0.9374,Head,0.9348,Head and Neck,0.9318,Body of the Pancreas<;>Tail of the Pancreas,0.9308
TEMPORAL,Temporal,1,2,Temporal,1.0000,Temporal Muscle,0.9566,Temporal Lobe,0.9353,Frontal Lobe<;>Temporal Lobe,0.9129,Occipital Lobe<;>Temporal Lobe,0.9110
TEMPORAL - ANTERIOR,Temporal Lobe<;>Anterior,1,2,Temporal Lobe<;>Anterior,0.9753,Left<;>Posterior<;>Temporal Lobe,0.9488,Temporal,0.9456,Temporal Lobe,0.9377,Temporal Muscle,0.9349
TEMPORAL LOBE,Temporal Lobe,1,2,Temporal Lobe,1.0000,Left<;>Temporal Lobe,0.9706,Occipital Lobe<;>Temporal Lobe,0.9671,Right<;>Temporal Lobe,0.9668,Left<;>Frontal Lobe<;>Temporal Lobe,0.9664
TEMPORAL LOBE AND BASAL GANGLIA AND THALAMUS,Temporal Lobe<;>Basal Ganglia,1,2,Temporal Lobe<;>Basal Ganglia,0.9856,Basal Ganglia<;>Temporal Lobe,0.9852,Basal Ganglia<;>Thalamus,0.9787,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.9593,Right<;>Frontal Lobe<;>Basal Ganglia,0.9578
"TEMPORAL LOBE,THALAMUS,VENTRICLES",Temporal Lobe<;>Thalamus<;>Brain Ventricle,1,2,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.9848,Lateral Ventricle<;>Parietal Lobe<;>Temporal Lobe,0.9595,Temporal Lobe,0.9543,Thalamus,0.9515,Cerebellum<;>Posterior Cranial Fossa<;>Hippocampus<;>Thoracic Spine<;>Temporal Lobe<;>Thalamus,0.9492
"TEMPORAL, PARIETAL LOBE, AND LATERAL VENTRICLE",Lateral Ventricle<;>Parietal Lobe<;>Temporal Lobe,1,2,Lateral Ventricle<;>Parietal Lobe<;>Temporal Lobe,0.9886,Parietal Lobe<;>Temporal Lobe,0.9687,Left<;>Temporal Lobe<;>Parietal Lobe,0.9668,Frontal Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9624,Occipital Lobe<;>Parietal Lobe<;>Temporal Lobe,0.9608
TEMPORALIS MUSCLE,Temporal Muscle,1,2,Temporal Muscle,0.9949,Temporal,0.9510,Temporal Lobe,0.9464,Frontal Lobe<;>Temporal Lobe,0.9202,Occipital Lobe<;>Temporal Lobe,0.9186
TERMIL ILEUM,Terminal Ileum,1,2,Terminal Ileum,0.9417,Intestine,0.9239,Small Intestine,0.9215,Intra-abdominal<;>Small Intestine,0.9048,Cecum,0.9022
TESTES,Testis,1,2,Testis,0.9846,Scrotum,0.9370,Penis,0.9229,Ovary,0.9172,Adrenal Gland,0.9124
TESTIS,Testis,1,2,Testis,1.0000,Scrotum,0.9237,Ovary,0.9212,Testis<;>Paratesticular Region,0.9153,Penis,0.9139
TESTIS-PA RATESTIS,Testis<;>Paratesticular Region,3,2,Testis,0.9169,Psoas Muscle,0.9009,Testis<;>Paratesticular Region,0.8995,Left<;>Paraaortic Region,0.8972,Pericardium<;>Paraaortic Region<;>Extra-Adrenal,0.8943
TESTIS-PARATESTIS,Testis<;>Paratesticular Region,1,2,Testis<;>Paratesticular Region,0.9574,Left<;>Paratracheal,0.9315,Testis,0.9300,Paratesticular Region,0.9278,Peritoneum<;>Ovary,0.9185
THALAMIC/CORTICAL,Thalamus<;>Cerebral Cortex,1,2,Thalamus<;>Cerebral Cortex,0.9562,Thalamus,0.9508,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.9359,Basal Ganglia<;>Thalamus,0.9288,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.9259
THALAMUS,Thalamus,1,2,Thalamus,1.0000,Basal Ganglia<;>Thalamus,0.9556,Temporal Lobe<;>Thalamus<;>Brain Ventricle,0.9521,Thalamus<;>Cerebral Cortex,0.9481,Visual Pathway<;>Suprasellar<;>Hypothalamus<;>Pituitary Gland<;>Thalamus,0.9422
THIGH/KNEE,Thigh<;>Knee Joint,1,2,Thigh<;>Knee Joint,0.9783,Lower Extremity<;>Thigh<;>Knee Joint,0.9673,Right Thigh,0.9433,Left Thigh,0.9409,Right<;>Femur,0.9321
THORACIC,Thorax,1,2,Thorax,0.9634,Extra-Adrenal<;>Thoracic,0.9471,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.9358,Cervical Spinal Cord<;>Thoracic Spine,0.9352,Chest,0.9272
THORACIC EPIDURAL,Thorax<;>Epidural Spinal Canal Space,1,2,Thorax<;>Epidural Spinal Canal Space,0.9484,Cervical Spinal Cord<;>Thoracic Spine,0.9367,Extra-Adrenal<;>Thoracic,0.9360,Lumbar Spine<;>Spinal Cord Dura Mater<;>Thoracic Spine,0.9327,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.9292
THORACIC EXTRA ADRENAL PGL,Extra-Adrenal<;>Thoracic,1,2,Extra-Adrenal<;>Thoracic,0.9697,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.9671,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.9636,Extra-Adrenal Retroperitoneal Paraganglioma,0.9631,Extra-Adrenal,0.9552
THORACIC MEDIASTINAL EXTRA ADRENAL PGL,Thoracic<;>Mediastinal<;>Extra-Adrenal,1,2,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.9729,Extra-Adrenal<;>Thoracic,0.9668,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.9621,Extra-Adrenal Retroperitoneal Paraganglioma,0.9621,Extra-Adrenal,0.9532
THORACIC PARASPINAL EXTRA ADRENAL PGL,Thoracic<;>Paraspinal<;>Extra-Adrenal,1,2,Thoracic<;>Paraspinal<;>Extra-Adrenal,0.9783,Extra-Adrenal Retroperitoneal Paraganglioma,0.9644,Thoracic<;>Mediastinal<;>Extra-Adrenal,0.9576,Extra-Adrenal<;>Thoracic,0.9568,Paraaortic Region<;>Extra-Adrenal,0.9484
THROACIC EIPDURAL PARAGANGLIOMA,Thorax<;>Epidural Spinal Canal Space,99,2,Retroperitoneal paraganglioma,0.9271,Extra-Adrenal Retroperitoneal Paraganglioma,0.9192,Paraesophageal,0.9117,Paraaortic Lymph Node,0.9088,Paraaortic Region<;>Celiac Artery<;>Extra-Adrenal,0.9071
THYMUS,Thymus Gland,1,2,Thymus Gland,0.9827,Thyroid Gland,0.9227,Trachea,0.9204,Thalamus,0.9160,Testis,0.9129
THYROID,Thyroid Gland,1,2,Thyroid Gland,0.9869,Thymus Gland,0.9155,Thalamus,0.9059,Lacrimal Gland,0.9026,Tongue,0.9020
TISSUE,Tissue,1,2,Tissue,1.0000,Skin/Subcutaneous Tissue,0.9340,Lymphoid Tissue,0.9318,Soft Tissue,0.9253,Limb<;>Skin/Subcutaneous Tissue,0.9248
TONGUE,Tongue,1,2,Tongue,1.0000,Base of the Tongue,0.9232,Thalamus,0.9157,Skin/Subcutaneous Tissue<;>Trunk,0.9093,Trachea,0.9086
TRACHEA,Trachea,1,2,Trachea,1.0000,Thorax,0.9237,Cecum,0.9115,Skin/Subcutaneous Tissue<;>Trunk,0.9094,Mediastinum<;>Lung,0.9087
TRANSVERSE COLON,Transverse Colon,1,2,Transverse Colon,1.0000,Ascending Colon<;>Hepatic Flexure<;>Transverse Colon,0.9547,Ascending Colon,0.9378,Sigmoid Colon,0.9371,Descending Colon,0.9351
TRANVERSE COLON,Transverse Colon,1,2,Transverse Colon,0.9295,Colon,0.9094,Sigmoid Colon,0.9052,Ascending Colon<;>Hepatic Flexure<;>Transverse Colon,0.9043,Descending Colon,0.9020
TRUNK,Trunk,1,2,Trunk,1.0000,Trunk<;>Limb,0.9628,Limb<;>Trunk,0.9530,Skin/Subcutaneous Tissue<;>Trunk,0.9368,Distant Metastasis<;>Trunk,0.9357
TRUNKEXTREMITIES,Trunk<;>Limb,2,2,Trunk,0.9460,Trunk<;>Limb,0.9395,Limb<;>Trunk,0.9323,Skin/Subcutaneous Tissue<;>Trunk,0.9304,Skin of the Trunk<;>Back,0.9275
