original_value,curated_ontology,match_level,stage,top1_match,top1_score,top2_match,top2_score,top3_match,top3_score,top4_match,top4_score,top5_match,top5_score
"PLEURAL MESOTHELIOMA, BIPHASIC TYPE",Pleural Biphasic Mesothelioma,1,2,Pleural Biphasic Mesothelioma,0.9825,Biphasic Mesothelioma,0.9701,Pleural Mesothelioma,0.9454,Pleural Sarcomatoid Mesothelioma,0.9404,Pleural Epithelioid Mesothelioma,0.9384
"PLEURAL MESOTHELIOMA, EPITHELIOID TYPE",Pleural Epithelioid Mesothelioma,1,2,Pleural Epithelioid Mesothelioma,0.9763,Epithelioid Mesothelioma,0.9652,Pleural Mesothelioma,0.9546,Pleural Sarcomatoid Mesothelioma,0.9426,Mesothelioma,0.9423
"PLEURAL MESOTHELIOMA, SARCOMATOID TYPE",Pleural Sarcomatoid Mesothelioma,1,2,Pleural Sarcomatoid Mesothelioma,0.9818,Sarcomatoid Mesothelioma,0.9704,Pleural Mesothelioma,0.9565,Lung Sarcomatoid Carcinoma,0.9520,Pleural Epithelioid Mesothelioma,0.9476
PLEUROPULMONARY BLASTOMA,Pleuropulmonary Blastoma,1,2,Pleuropulmonary Blastoma,1.0000,Malignant Pleural Neoplasm,0.9363,Blastic Plasmacytoid Dendritic Cell Neoplasm,0.9334,Undifferentiated Pleomorphic Sarcoma,0.9264,Lung Pleomorphic Carcinoma,0.9261
PLEUROPULMONARY BLASTOMA PPB,Pleuropulmonary Blastoma,1,2,Pleuropulmonary Blastoma,0.9863,Blastic Plasmacytoid Dendritic Cell Neoplasm,0.9293,Malignant Pleural Neoplasm,0.9264,Lung Pleomorphic Carcinoma,0.9194,Acute Promyelocytic Leukemia with PML-RARA,0.9173
PLEUROPULMORY BLASTOMA PPB,Pleuropulmonary Blastoma,1,2,Pleuropulmonary Blastoma,0.9759,Blastic Plasmacytoid Dendritic Cell Neoplasm,0.9297,Malignant Pleural Neoplasm,0.9233,Malignant PEComa,0.9200,Pleural Biphasic Mesothelioma,0.9184
PLEXIFORM FIBROHISTIOCYTIC TUMOR,Plexiform Fibrohistiocytic Tumor,1,2,Plexiform Fibrohistiocytic Tumor,1.0000,Plexiform Neurofibroma,0.9540,Plexiform Schwannoma,0.9539,Ossifying Fibromyxoid Tumor,0.9339,Fibrolamellar Carcinoma,0.9327
PLEXIFORM NEUROFIBROMA,Plexiform Neurofibroma,1,2,Plexiform Neurofibroma,1.0000,Plexiform Schwannoma,0.9809,Neurofibroma,0.9542,Plexiform Fibrohistiocytic Tumor,0.9540,Melanotic Schwannoma,0.9195
PLEXIFORM SCHWANNOMA,Plexiform Schwannoma,1,2,Plexiform Schwannoma,1.0000,Plexiform Neurofibroma,0.9809,Plexiform Fibrohistiocytic Tumor,0.9539,Schwannoma,0.9429,Melanotic Schwannoma,0.9400
PLMESO,Pleural Mesothelioma,99,2,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.8955,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.8908,"Posterior Fossa Ependymoma, Group A (PFA)",0.8903,Linitis Plastica,0.8894,Plasmacytoma,0.8886
PML-RARA,PML-RARA Fusion Protein Expression,1,2,PML-RARA Fusion Protein Expression,0.9643,Acute Promyelocytic Leukemia with PML-RARA,0.9623,Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML-RARA,0.9256,Acute Myeloid Leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11,0.9186,Acute Myeloid Leukemia with MLL Rearrangement,0.9173
PNET,Primitive Neuroectodermal Tumor,4,2,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.9144,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9093,Peripheral Nervous System,0.9083,Primitive Neuroectodermal Tumor,0.9058,Peripheral Primitive Neuroectodermal Tumor,0.9057
POLE ULTRA-MUTATED,POLE-Ultramutated Endometrial Endometrioid Adenocarcinoma,1,2,POLE-Ultramutated Endometrial Endometrioid Adenocarcinoma,0.9519,Colon Adenocarcinoma<;>POLE Gene Mutation,0.9410,Endometrial Carcinoma<;>POLE Gene Mutation,0.9395,Rectal Adenocarcinoma<;>POLE Gene Mutation,0.9372,Esophageal Adenocarcinoma<;>POLE Gene Mutation,0.9351
POLYCYTHAEMIA VERA MYELOFIBROSIS,Polycythemia Vera<;>Myelofibrosis,1,2,Polycythemia Vera<;>Myelofibrosis,0.9915,Polycythemia Vera,0.9690,Essential Thrombocythemia<;>Myelofibrosis,0.9415,Myelodysplastic/Myeloproliferative Neoplasm,0.9382,Primary Myelofibrosis,0.9350
POLYCYTHEMIA VERA,Polycythemia Vera,1,2,Polycythemia Vera,1.0000,Polycythemia Vera<;>Myelofibrosis,0.9637,Erythroleukemia,0.9145,Hemangioma,0.9034,Hemangioblastoma,0.8977
POOR RISK CYTOGENETIC ABNORMALITY,Cytogenetic Abnormality<;>Low Risk,1,2,Cytogenetic Abnormality<;>Low Risk,0.9742,Cytogenetic Abnormality<;>Intermediate Risk,0.9616,MLL Gene Translocation<;>Low Risk,0.9371,"Atypical Chronic Myeloid Leukemia, BCR-ABL1 Negative",0.9312,Acute Myeloid Leukemia with Recurrent Genetic Abnormalities,0.9264
POORLY DIFFERENTIATED,Poorly Differentiated,1,2,Poorly Differentiated,1.0000,Poorly Differentiated Adenocarcinoma,0.9697,Carcinoma<;>Poorly Differentiated,0.9631,Adenocarcinoma<;>Poorly Differentiated,0.9609,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.9567
POORLY DIFFERENTIATED ADENOCARCINOMA,Poorly Differentiated Adenocarcinoma,1,2,Poorly Differentiated Adenocarcinoma,1.0000,Adenocarcinoma<;>Poorly Differentiated,0.9916,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.9852,Carcinoma<;>Poorly Differentiated,0.9769,Adenocarcinoma<;>Well Differentiated,0.9756
POORLY DIFFERENTIATED CARCINOMA,Carcinoma<;>Poorly Differentiated,1,2,Carcinoma<;>Poorly Differentiated,0.9913,Poorly Differentiated Adenocarcinoma,0.9857,Poorly Differentiated Thyroid Gland Carcinoma,0.9773,Adenocarcinoma<;>Poorly Differentiated,0.9765,Gastric Carcinoma<;>Poorly Differentiated,0.9724
POORLY DIFFERENTIATED CARCINOMA OF THE STOMACH,Gastric Carcinoma<;>Poorly Differentiated,1,2,Gastric Carcinoma<;>Poorly Differentiated,0.9888,Carcinoma<;>Poorly Differentiated,0.9770,Poorly Differentiated Adenocarcinoma,0.9769,Adenocarcinoma<;>Poorly Differentiated,0.9725,Poorly Differentiated Thyroid Gland Carcinoma,0.9703
"POORLY DIFFERENTIATED CARCINOMA, NOS",Carcinoma<;>Poorly Differentiated,1,2,Carcinoma<;>Poorly Differentiated,0.9777,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9674,Poorly Differentiated Adenocarcinoma,0.9669,Poorly Differentiated Thyroid Gland Carcinoma,0.9655,Squamous Cell Carcinoma<;>Poorly Differentiated,0.9649
POORLY DIFFERENTIATED NEC,Neuroendocrine Carcinoma<;>Poorly Differentiated,2,2,Poorly Differentiated,0.9516,Neuroendocrine Carcinoma<;>Poorly Differentiated,0.9511,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9400,Carcinoma<;>Poorly Differentiated,0.9326,Poorly Differentiated Adenocarcinoma,0.9320
POORLY DIFFERENTIATED NON-SMALL CELL LUNG CANCER,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,1,2,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9920,Lung Non-Small Cell Carcinoma,0.9789,Lung Non-Small Cell Carcinoma<;>Lung Adenocarcinoma,0.9779,Lung Non-Small Cell Carcinoma<;>Lung Adenosquamous Carcinoma,0.9720,Lung Non-Small Cell Carcinoma<;>Large Cell Carcinoma,0.9698
POORLY DIFFERENTIATED ONCOCYTIC CARCINOMA,Oncocytic Variant Thyroid Gland Papillary Carcinoma,3,2,Carcinoma<;>Poorly Differentiated,0.9638,Thyroid Gland Oncocytic Carcinoma,0.9628,Oncocytic Variant Thyroid Gland Papillary Carcinoma,0.9623,Poorly Differentiated Adenocarcinoma,0.9607,Oncocytic Neoplasm,0.9602
POORLY DIFFERENTIATED OR PLEOMORPHIC OR EPITHELIOID LEIOMYOSARCOMA,Leiomyosarcoma,99,2,Well Differentiated Leiomyosarcoma,0.9605,Atypical Lipomatous Tumor/Well Differentiated Liposarcoma,0.9566,Lung Non-Small Cell Carcinoma<;>Poorly Differentiated,0.9539,Undifferentiated Pleomorphic Sarcoma<;>Myxofibrosarcoma,0.9535,Squamous Cell Carcinoma<;>Poorly Differentiated,0.9501
POORLY DIFFERENTIATED PANCREATIC ADENOCARCINOMA,Pancreatic Adenocarcinoma<;>Poorly Differentiated Adenocarcinoma Cell,1,2,Pancreatic Adenocarcinoma<;>Poorly Differentiated Adenocarcinoma Cell,0.9875,Poorly Differentiated Adenocarcinoma,0.9865,Adenocarcinoma<;>Poorly Differentiated,0.9810,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.9773,Adenocarcinoma<;>Well Differentiated,0.9694
POORLY DIFFERENTIATED THYROID CANCER,Poorly Differentiated Thyroid Gland Carcinoma,1,2,Poorly Differentiated Thyroid Gland Carcinoma,0.9929,Differentiated Thyroid Gland Carcinoma,0.9678,Carcinoma<;>Poorly Differentiated,0.9654,Poorly Differentiated Adenocarcinoma,0.9622,Thyroid Gland Carcinoma,0.9610
POORLY DIFFERENTIATED THYROID CARCINOMA,Poorly Differentiated Thyroid Gland Carcinoma,1,2,Poorly Differentiated Thyroid Gland Carcinoma,0.9970,Carcinoma<;>Poorly Differentiated,0.9739,Differentiated Thyroid Gland Carcinoma,0.9719,Thyroid Gland Carcinoma,0.9654,Poorly Differentiated Adenocarcinoma,0.9650
POORLY_COHESIVE,Gastric Poorly Cohesive Adenocarcinoma,1,2,Gastric Poorly Cohesive Adenocarcinoma,0.9457,Poorly Differentiated,0.9330,Carcinoma<;>Poorly Differentiated,0.9239,Squamous Cell Carcinoma<;>Poorly Differentiated,0.9178,Poorly Differentiated Adenocarcinoma,0.9173
POORLY_DIFFERENTIATED_GASTRIC CARCINOMA,Gastric Carcinoma<;>Poorly Differentiated,1,2,Gastric Carcinoma<;>Poorly Differentiated,0.9925,Carcinoma<;>Poorly Differentiated,0.9717,Poorly Differentiated Adenocarcinoma,0.9695,Adenocarcinoma<;>Poorly Differentiated,0.9661,Poorly Differentiated Thyroid Gland Carcinoma,0.9639
POROCARCINOMA/SPIROADENOCARCINOMA,Porocarcinoma,1,2,Porocarcinoma,0.9689,Papillary Serous Cystadenocarcinoma,0.9305,Serous Cystadenocarcinoma,0.9268,Cystadenocarcinoma,0.9266,Cystadenocarcinoma<;>Endometrioid Adenocarcinoma,0.9264
POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDERS,Post-Transplant Lymphoproliferative Disorder,1,2,Post-Transplant Lymphoproliferative Disorder,0.9806,Hodgkin-Like Post-Transplant Lymphoproliferative Disorder,0.9595,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.9294,Angioimmunoblastic T-Cell Lymphoma,0.9198,Monoclonal B-Cell Lymphocytosis,0.9176
PRAD,Prostate Adenocarcinoma,99,2,Prostate Acinar Adenocarcinoma<;>Cribriform,0.9010,Peritoneum,0.8962,Gastric Adenocarcinoma<;>POLE Gene Mutation,0.8960,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.8958,Adenocarcinoma<;>Poorly Differentiated<;>Moderately Differentiated,0.8954
PRE-T,T Lymphoblastic Leukemia/Lymphoma,99,2,T-Lymphocyte,0.9118,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.9086,Post-Transplant Lymphoproliferative Disorder,0.9059,"Peripheral T-Cell Lymphoma, Not Otherwise Specified",0.9041,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9035
PRIMARY,Primary,1,2,Primary,1.0000,Primary Myelofibrosis,0.9259,Limited Stage<;>Primary,0.9240,Primary Neoplasm,0.9214,Primary Effusion Lymphoma,0.9201
PRIMARY CNS MELANOMA,Central Nervous System Melanoma,3,2,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0.9499,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9426,Central Nervous System Melanoma,0.9422,Melanoma of Unknown Primary,0.9414,Primary Neoplasm,0.9376
PRIMARY CUTANEOUS CD30 POSITIVE T-CELL LYMPHOPROLIFERATIVE DISORDERS,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,1,2,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.9991,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9675,Primary Cutaneous CD8-Positive Aggressive Epidermotropic Cytotoxic T-Cell Lymphoma,0.9671,Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9513,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9471
PRIMARY CUTANEOUS CD8 POSITIVE AGGRESSIVE EPIDERMOTROPIC CYTOTOXIC T-CELL LYMPHOMA,Primary Cutaneous CD8-Positive Aggressive Epidermotropic Cytotoxic T-Cell Lymphoma,1,2,Primary Cutaneous CD8-Positive Aggressive Epidermotropic Cytotoxic T-Cell Lymphoma,0.9997,Primary Cutaneous CD30-Positive T-Cell Lymphoproliferative Disorder,0.9664,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9647,Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9541,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9424
PRIMARY DLBCL OF THE CNS,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,1,2,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0.9701,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9534,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9477,B-Cell Non-Hodgkin Lymphoma<;>Primary Effusion Lymphoma,0.9458,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9424
PRIMARY EFFUSION LYMPHOMA,Primary Effusion Lymphoma,1,2,Primary Effusion Lymphoma,1.0000,B-Cell Non-Hodgkin Lymphoma<;>Primary Effusion Lymphoma,0.9808,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9501,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9410,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9396
PRIMARY ESOPHAGUS,Gastroesophageal Cancer<;>Primary Neoplasm,3,2,Primary,0.9551,Esophagus,0.9412,Gastroesophageal Cancer<;>Primary Neoplasm,0.9294,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9227,Primary Effusion Lymphoma,0.9220
PRIMARY MEDIASTINAL THYMIC DLBCL,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,1,2,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9771,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9705,Primary Cutaneous T-Cell Non-Hodgkin Lymphoma,0.9391,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0.9388,B-Cell Non-Hodgkin Lymphoma<;>Primary Effusion Lymphoma,0.9315
PRIMARY MEDIASTINAL THYMIC LARGE B-CELL LYMPHOMA,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,1,2,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9973,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9849,Primary Diffuse Large B-Cell Lymphoma of the Central Nervous System,0.9628,T-Cell/Histiocyte-Rich Large B-Cell Lymphoma,0.9591,B-Cell Non-Hodgkin Lymphoma<;>Primary Effusion Lymphoma,0.9554
PRIMARY MYELOFIBROSIS,Primary Myelofibrosis,1,2,Primary Myelofibrosis,1.0000,Secondary Myelofibrosis,0.9679,Overt Primary Myelofibrosis,0.9622,Polycythemia Vera<;>Myelofibrosis,0.9349,Essential Thrombocythemia<;>Myelofibrosis,0.9345
"PRIMARY MYELOFIBROSIS,OVERT FIBROTIC STAGE",Overt Primary Myelofibrosis,1,2,Overt Primary Myelofibrosis,0.9739,Primary Myelofibrosis,0.9616,Secondary Myelofibrosis,0.9411,Polycythemia Vera<;>Myelofibrosis,0.9325,Essential Thrombocythemia<;>Myelofibrosis,0.9310
PRIMARY NEUROEPITHELIAL TUMOR,Neuroepithelial Neoplasm,1,2,Neuroepithelial Neoplasm,0.9608,Neuroepithelial Neoplasm<;>High Grade,0.9587,Polymorphous Low Grade Neuroepithelial Tumor of the Young,0.9472,Dysembryoplastic Neuroepithelial Tumor,0.9460,Primary Neoplasm,0.9433
PRIMARY RESIDUAL,Primary Neoplasm,99,2,Primary,0.9397,Limited Stage<;>Primary,0.9148,Residual Nodal Disease,0.9072,Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9043,B-Cell Non-Hodgkin Lymphoma<;>Mediastinal Non-Hodgkin Lymphoma<;>Primary Mediastinal (Thymic) Large B-Cell Lymphoma,0.9029
PRIMARY TUMOR UNPAIRED,Primary Neoplasm<;>Unpaired,1,2,Primary Neoplasm<;>Unpaired,0.9798,Primary Neoplasm<;>Paired,0.9568,Primary Neoplasm,0.9442,Melanoma of Unknown Primary,0.9308,Gastroesophageal Cancer<;>Primary Neoplasm,0.9277
PRIMARY TUMOUR,Primary Neoplasm,1,2,Primary Neoplasm,0.9748,Primary Neoplasm<;>Paired,0.9507,Gastroesophageal Cancer<;>Primary Neoplasm,0.9475,Metastatic Colorectal Carcinoma<;>Primary,0.9466,Primary Neoplasm<;>Unpaired,0.9464
PRIMITIVE NEUROECTODERMAL TUMOR,Primitive Neuroectodermal Tumor,1,2,Primitive Neuroectodermal Tumor,1.0000,Peripheral Primitive Neuroectodermal Tumor,0.9840,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9773,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.9771,Dysembryoplastic Neuroepithelial Tumor,0.9399
PRIMITIVE NEUROECTODERMAL TUMOR PNET,Primitive Neuroectodermal Tumor,1,2,Primitive Neuroectodermal Tumor,0.9832,Peripheral Primitive Neuroectodermal Tumor,0.9743,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.9686,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9654,Pancreatic Neuroendocrine Tumor,0.9407
PRIMITIVE NEUROECTODERMAL TUMOUR-MEDULLOBLASTOMA,Primitive Neuroectodermal Tumor<;>Medulloblastoma,1,2,Primitive Neuroectodermal Tumor<;>Medulloblastoma,0.9909,Primitive Neuroectodermal Tumor,0.9751,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.9685,Peripheral Primitive Neuroectodermal Tumor,0.9626,Dysembryoplastic Neuroepithelial Tumor,0.9428
PRO MYELOCYTIC LEUKEMIA,Acute Promyelocytic Leukemia with PML-RARA,99,2,Myeloproliferative Neoplasm,0.9448,Myelodysplastic/Myeloproliferative Neoplasm,0.9425,Acute Myelomonocytic Leukemia,0.9348,Acute Myeloid Leukemia with Mutated CEBPA,0.9340,Acute Myeloid Leukemia with Mutated NPM1,0.9336
PROGRESSIVE FIRST HGG RECORD,Malignant Glioma<;>Progressive,1,2,Malignant Glioma<;>Progressive,0.9189,Low Grade Glioma<;>IDH Gene Family Mutation,0.8901,Solid<;>High Grade Transformation,0.8862,"Diffuse Midline Glioma, H3 K27M-Mutant",0.8853,Glioblastoma<;>IDH Gene Family Mutation,0.8852
PROSTATE,Prostate Gland,1,2,Prostate Gland,0.9801,Prostate Adenocarcinoma,0.9467,Prostate Carcinoma,0.9387,Prostate Acinar Adenocarcinoma,0.9348,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,0.9328
PROSTATE ADENOCARCINOMA,Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,1.0000,Prostate Ductal Adenocarcinoma,0.9735,Prostate Carcinoma,0.9726,Adenocarcinoma,0.9717,Prostate Acinar Adenocarcinoma,0.9716
PROSTATE ADENOCARCINOMA ACINAR TYPE,Prostate Acinar Adenocarcinoma,1,2,Prostate Acinar Adenocarcinoma,0.9759,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.9690,Pancreatic Acinar Cell Carcinoma,0.9565,Lung Acinar Adenocarcinoma,0.9559,Acinar Cell Carcinoma,0.9544
"PROSTATE ADENOCARCINOMA, NOT OTHERWISED SPECIFIED, WITH DUCTAL FEATUES",Prostate Ductal Adenocarcinoma,1,2,Prostate Ductal Adenocarcinoma,0.9522,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.9486,Pancreatic Ductal Adenocarcinoma,0.9433,Prostate Adenocarcinoma,0.9422,Pancreatic Adenocarcinoma<;>Poorly Differentiated Adenocarcinoma Cell,0.9416
"PROSTATE ADENOCARCINOMA, OTHER SUBTYPE",Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,0.9657,"Lung Adenocarcinoma, Mixed Subtype",0.9568,Prostate Ductal Adenocarcinoma,0.9547,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.9537,Pancreatic Adenocarcinoma<;>Poorly Differentiated Adenocarcinoma Cell,0.9517
PROSTATE CANCER,Prostate Carcinoma,1,2,Prostate Carcinoma,0.9763,Prostate Adenocarcinoma,0.9659,Prostate Squamous Cell Carcinoma,0.9531,Prostate Neuroendocrine Carcinoma,0.9503,Castration-Resistant Prostate Carcinoma<;>Prostate Adenocarcinoma,0.9435
"PROSTATE CANCER, NOS",Prostate Carcinoma,1,2,Prostate Carcinoma,0.9484,Prostate Squamous Cell Carcinoma,0.9414,Prostate Adenocarcinoma,0.9398,Squamous Cell Carcinoma of the Penis,0.9378,Prostate Neuroendocrine Carcinoma,0.9374
PROSTATE HYPERPLASIA,Benign Prostatic Hyperplasia,1,2,Benign Prostatic Hyperplasia,0.9724,Prostate Adenocarcinoma,0.9395,Prostate Gland,0.9356,Prostate Carcinoma,0.9328,Prostate Ductal Adenocarcinoma,0.9289
PROSTATE NEUROENDOCRINE CARCINOMA,Prostate Neuroendocrine Carcinoma,1,2,Prostate Neuroendocrine Carcinoma,1.0000,Prostate Small Cell Neuroendocrine Carcinoma,0.9774,Neuroendocrine Carcinoma,0.9770,Castration-Resistant Prostate Carcinoma<;>Prostate Neuroendocrine Neoplasm,0.9679,Prostate Carcinoma,0.9667
PROSTATE SMALL CELL CARCINOMA,Prostate Small Cell Neuroendocrine Carcinoma,1,2,Prostate Small Cell Neuroendocrine Carcinoma,0.9809,Small Cell Adenocarcinoma,0.9750,Lung Small Cell Carcinoma,0.9734,Ovarian Small Cell Carcinoma,0.9650,Small Cell Neuroendocrine Carcinoma,0.9640
PROSTATE SQUAMOUS CELL CARCINOMA,Prostate Squamous Cell Carcinoma,1,2,Prostate Squamous Cell Carcinoma,1.0000,Squamous Cell Carcinoma of the Penis,0.9834,Squamous Cell Carcinoma,0.9795,Lung Squamous Cell Carcinoma,0.9764,Salivary Gland Squamous Cell Carcinoma,0.9740
PROSTATE; METASTATIC SITE: BRAIN; CARCINOMA PATIENT WITH METASTATIC CARCINOMA OF THE PROSTATE AND A 3 YEAR HISTORY OF LYMPHOCYTIC LEUKEMIA.,Brain<;>Site of Metastasis<;>Metastatic Prostate Carcinoma<;>Lymphoid Leukemia,1,2,Brain<;>Site of Metastasis<;>Metastatic Prostate Carcinoma<;>Lymphoid Leukemia,0.9747,Metastatic Prostate Carcinoma<;>Lymphoid Leukemia,0.9629,Brain<;>Site of Metastasis,0.9465,Breast Ductal Carcinoma<;>Pleural Effusion<;>Site of Metastasis,0.9430,Bone<;>Site of Metastasis<;>Prostate Adenocarcinoma,0.9429
PROSTATE_ADENOCARCINOMA,Prostate Adenocarcinoma,1,2,Prostate Adenocarcinoma,0.9928,Prostate Ductal Adenocarcinoma,0.9695,Adenocarcinoma,0.9679,Prostate Carcinoma,0.9668,Prostate Acinar Adenocarcinoma,0.9666
PROSTATE_CANCER,Prostate Carcinoma,1,2,Prostate Carcinoma,0.9723,Prostate Adenocarcinoma,0.9644,Prostate Squamous Cell Carcinoma,0.9504,Prostate Neuroendocrine Carcinoma,0.9489,Prostate Ductal Adenocarcinoma,0.9421
PROSTATE_HYPERPLASIA,Benign Prostatic Hyperplasia,1,2,Benign Prostatic Hyperplasia,0.9692,Prostate Adenocarcinoma,0.9399,Prostate Gland,0.9354,Prostate Carcinoma,0.9330,Prostate Carcinoma<;>Incidental Finding,0.9327
PROSTATE_SMALL_CELL,Prostate Small Cell Neuroendocrine Carcinoma,2,2,Small Cell,0.9641,Prostate Small Cell Neuroendocrine Carcinoma,0.9609,Small Cell Adenocarcinoma,0.9522,"Malignant Tumor, Small Cell Type",0.9430,Lung Small Cell Carcinoma,0.9398
PROSTATIC ADENOCARCINOMA ACINAR TYPE MIXED WITH PROSTATIC DUCT ADENOCARCINOMA,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,1,2,Prostate Acinar Adenocarcinoma<;>Prostate Ductal Adenocarcinoma,0.9722,Pancreatic Mixed Acinar-Ductal Carcinoma,0.9680,Prostate Acinar Adenocarcinoma,0.9631,Prostate Ductal Adenocarcinoma,0.9624,Pancreatic Ductal Adenocarcinoma,0.9553
PROXIMAL-TYPE EPITHELIOID SARCOMA,Proximal-Type Epithelioid Sarcoma,1,2,Proximal-Type Epithelioid Sarcoma,1.0000,Epithelioid Sarcoma,0.9532,Epithelioid Cell<;>Spindle Cell Neoplasm,0.9399,Epithelioid Mesothelioma,0.9334,Epithelioid Cell,0.9318
PROXIMAL-TYPE EPITHELIOID SARCOMA PTES,Proximal-Type Epithelioid Sarcoma,1,2,Proximal-Type Epithelioid Sarcoma,0.9824,Epithelioid Sarcoma,0.9330,Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,0.9255,Epithelioid Cell<;>Spindle Cell Neoplasm,0.9253,Epithelioid Trophoblastic Tumor,0.9218
PSEUDOMYOGENIC HEMANGIOENDOTHELIOMA,Pseudomyogenic Hemangioendothelioma,1,2,Pseudomyogenic Hemangioendothelioma,1.0000,Epithelioid Hemangioendothelioma,0.9447,Hemangioma,0.9260,Malignant Myoepithelioma,0.9143,Hemangioblastoma,0.9142
PURE ERYTHROID LEUKEMIA,Pure Erythroid Leukemia,1,2,Pure Erythroid Leukemia,1.0000,Acute Erythroid Leukemia,0.9555,Erythroleukemia,0.9375,Acute Megakaryoblastic Leukemia,0.9285,Leukemia,0.9274
RA,Refractory Anemia,99,2,Acute Promyelocytic Leukemia with PML-RARA,0.9146,PML-RARA Fusion Protein Expression,0.9137,Acute Myeloid Leukemia with t(8;21); (q22; q22.1); RUNX1-RUNX1T1,0.9077,Acute Myeloid Leukemia with t(8;21)(q22; q22.1); RUNX1-RUNX1T1,0.9056,Acute Myeloid Leukemia with t(6;9) (p23;q34.1); DEK-NUP214,0.9051
