field_name,source,is_numeric_field
library_selection,CRDB_LIB_SELECTION_METHOD,
library_selection,GDC_LIBRARY_SELECTION,
library_selection,TCGA.LIBRARY.SELECTION,
library_strand,NGS_LIBRARY_STRAND,
library_strand,CRDB_STRAND_TYPE,
library_strand,GDC_LIBRARY_STRAND,
library_strand,DERIVED_STRAND_ORIENTATION,
library_strategy,NGS_LIBRARY_STRATEGY,
library_strategy,CRDB_LIB_STRATEGY,
library_strategy,GDC_LIBRARY_STRATEGY,
library_strategy,TCGA.LIBRARY.STRATEGY,
multiplex_barcode,NGS_MULTIPLEX_BARCODE,
multiplex_barcode,CRDB_MULTIPLEX_BC,
multiplex_barcode,GDC_MULTIPLEX_BARCODE,
multiplex_barcode,TCGA-BARCODE-INDEX,
number_expect_cells,NGS_NUM_EXPECTED_CELLS,
number_expect_cells,CRDB_EXPECTED_CELL_COUNT,
number_expect_cells,GDC_NUMBER_EXPECT_CELLS,
number_expect_cells,CALC_CELL_COUNT_EXPECTED,
read_group_name,NGS_READ_GROUP_NAME,
read_group_name,CRDB_RG_NAME,
read_group_name,GDC_READ_GROUP_NAME,
read_group_name,TCGA-READ-GROUP-ID,
read_length,NGS_READ_LENGTH,
read_length,CRDB_READ_LEN,
read_length,GDC_READ_LENGTH,
read_length,TCGA-READ-LENGTH-BP,
rin,NGS_RIN_SCORE,
rin,CRDB_RNA_INTEGRITY_NUM,
rin,GDC_RIN,
rin,PATHOLOGY_RIN_VALUE,
rin,CURATED_RIN,
sequencing_center,NGS_SEQUENCING_CENTER,
sequencing_center,CRDB_SEQ_CENTER,
sequencing_center,GDC_SEQUENCING_CENTER,
sequencing_center,TCGA.SEQUENCING.CENTER,
sequencing_center,MSK_SEQ_CENTER,
sequencing_date,NGS_SEQUENCING_DATE,
sequencing_date,CRDB_SEQ_DATE,
sequencing_date,GDC_SEQUENCING_DATE,
sequencing_date,TCGA-SEQUENCE-DATE,
size_selection_range,NGS_SIZE_SELECTION_RANGE,
size_selection_range,CRDB_SIZE_SELECT_RANGE,
size_selection_range,GDC_SIZE_SELECTION_RANGE,
size_selection_range,CALC_SIZE_RANGE_BP,
single_cell_library,NGS_SINGLE_CELL_INDICATOR,
single_cell_library,CRDB_SINGLE_CELL_YN,
single_cell_library,GDC_SINGLE_CELL_LIBRARY,
single_cell_library,DERIVED_IS_SINGLE_CELL_FLAG,
spike_ins_concentration,NGS_SPIKE_INS_CONC,
spike_ins_concentration,CRDB_SPIKE_CONCENTRATION,
spike_ins_concentration,GDC_SPIKE_INS_CONCENTRATION,
spike_ins_concentration,CALC_SPIKE_CONC_VALUE,
spike_ins_fasta,NGS_SPIKE_INS_FASTA,
spike_ins_fasta,CRDB_SPIKE_FASTA_FILE,
spike_ins_fasta,GDC_SPIKE_INS_FASTA,
spike_ins_fasta,REFERENCE_SPIKE_FASTA_PATH,
target_capture_kit,NGS_TARGET_CAPTURE_KIT,
target_capture_kit,CRDB_CAPTURE_KIT,
target_capture_kit,GDC_TARGET_CAPTURE_KIT,
target_capture_kit,TCGA-CAPTURE-KIT,
target_capture_kit_catalog_number,NGS_CAPTURE_KIT_CATALOG,
target_capture_kit_catalog_number,CRDB_CAPTURE_CAT_NUM,
target_capture_kit_catalog_number,GDC_TARGET_CAPTURE_KIT_CATALOG_NUMBER,
target_capture_kit_catalog_number,CURATED_CAPTURE_CATALOG_ID,
target_capture_kit_name,NGS_CAPTURE_KIT_NAME,
target_capture_kit_name,CRDB_CAPTURE_KIT_NAME,
target_capture_kit_name,GDC_TARGET_CAPTURE_KIT_NAME,
target_capture_kit_name,DERIVED_CAPTURE_KIT_DESCRIPTION,
target_capture_kit_target_region,NGS_CAPTURE_TARGET_REGION,
target_capture_kit_target_region,CRDB_TARGET_REGION_DESC,
target_capture_kit_target_region,GDC_TARGET_CAPTURE_KIT_TARGET_REGION,
target_capture_kit_target_region,REFERENCE_TARGET_REGIONS,
target_capture_kit_vendor,NGS_CAPTURE_VENDOR,
target_capture_kit_vendor,CRDB_CAPTURE_VENDOR,
target_capture_kit_vendor,GDC_TARGET_CAPTURE_KIT_VENDOR,
target_capture_kit_vendor,TCGA-CAPTURE-VENDOR,
target_capture_kit_version,NGS_CAPTURE_KIT_VERSION,
target_capture_kit_version,CRDB_CAPTURE_VERSION,
target_capture_kit_version,GDC_TARGET_CAPTURE_KIT_VERSION,
target_capture_kit_version,CURATED_CAPTURE_VERSION,
to_trim_adapter_sequence,NGS_ADAPTER_TRIM_SEQ,
to_trim_adapter_sequence,CRDB_TRIM_ADAPTER_SEQ,
to_trim_adapter_sequence,GDC_TO_TRIM_ADAPTER_SEQUENCE,
to_trim_adapter_sequence,DERIVED_ADAPTER_SEQUENCE,
channel,CRDB_CHANNEL,
channel,MSK_CHANNEL_ID,
channel,GDC_CHANNEL,
channel,TCGA-CHANNEL,
chip_id,NGS_CHIP_ID,
chip_id,CRDB_CHIP_ID,
chip_id,GDC_CHIP_ID,
chip_id,EXPERIMENT_CHIP_IDENTIFIER,
chip_position,NGS_CHIP_POSITION,
chip_position,CRDB_CHIP_POS,
chip_position,GDC_CHIP_POSITION,
chip_position,DERIVED_CHIP_LOCATION,
plate_name,CRDB_PLATE_NAME,
plate_name,NGS_PLATE_NAME,
plate_name,GDC_PLATE_NAME,
plate_name,SAMPLE_PLATE_ID,
plate_well,CRDB_PLATE_WELL,
plate_well,NGS_WELL_ID,
plate_well,GDC_PLATE_WELL,
plate_well,SAMPLE_WELL_LOCATION,
category,CRDB_CATEGORY,
category,GDC_CATEGORY,
category,TCGA.CATEGORY,
classification,CRDB_CLASSIFICATION,
classification,GDC_CLASSIFICATION,
classification,TCGA-CLASSIFICATION,
creator,CRDB_CREATOR,
creator,GDC_CREATOR,
creator,METADATA_CREATOR,
notes,CRDB_NOTES,
notes,GDC_NOTES,
notes,COMMENT_TEXT,
notes,METADATA_NOTES,
status,CRDB_STATUS,
status,GDC_STATUS,
status,FILE_STATUS_INDICATOR,
status,CURATION_STATUS,
legacy_created_datetime,CRDB_CREATED_DATE,
legacy_created_datetime,GDC_CREATED_DATETIME,
legacy_created_datetime,TCGA-CREATED-DATE,
legacy_created_datetime,TIMESTAMP_CREATED,
legacy_updated_datetime,CRDB_UPDATED_DATE,
legacy_updated_datetime,GDC_UPDATED_DATETIME,
legacy_updated_datetime,TCGA-UPDATED-DATE,
legacy_updated_datetime,TIMESTAMP_MODIFIED,
aggregated_somatic_mutations,CRDB_AGG_SOMATIC_MUT,
aggregated_somatic_mutations,GDC_AGGREGATED_SOMATIC_MUTATIONS,
aggregated_somatic_mutations,TCGA-SOMATIC-MUTATIONS,
aggregated_somatic_mutations,DERIVED_SOMATIC_MUTATION_SET,
aligned_reads_indexes,NGS_ALIGNED_READS_INDEX,
aligned_reads_indexes,CRDB_ALIGNED_INDEX,
aligned_reads_indexes,GDC_ALIGNED_READS_INDEXES,
aligned_reads_indexes,ANALYSIS_ALIGNED_INDEX_FILES,
analysis_metadata_files,CRDB_ANALYSIS_METADATA,
analysis_metadata_files,GDC_ANALYSIS_METADATA_FILES,
analysis_metadata_files,TCGA-ANALYSIS-METADATA,
analysis_metadata_files,REFERENCE_ANALYSIS_METADATA,
biospecimen_supplements,CRDB_BIOSPECIMEN_SUPP,
biospecimen_supplements,GDC_BIOSPECIMEN_SUPPLEMENTS,
biospecimen_supplements,TCGA-BIOSPECIMEN-SUPP,
biospecimen_supplements,PATHOLOGY_BIOSPECIMEN_DATA,
clinical_supplements,CRDB_CLINICAL_SUPP,
clinical_supplements,GDC_CLINICAL_SUPPLEMENTS,
clinical_supplements,TCGA-CLINICAL-SUPP,
clinical_supplements,CLIN_CLINICAL_DATA_SUPPLEMENT,
copy_number_auxiliary_files,NGS_CN_AUXILIARY_FILES,
copy_number_auxiliary_files,CRDB_COPY_NUMBER_AUX,
copy_number_auxiliary_files,GDC_COPY_NUMBER_AUXILIARY_FILES,
copy_number_auxiliary_files,ANALYSIS_CNV_AUX_DATA,
copy_number_estimates,CRDB_COPY_NUMBER_EST,
copy_number_estimates,GDC_COPY_NUMBER_ESTIMATES,
copy_number_estimates,NGS_CNV_ESTIMATES,
copy_number_estimates,DERIVED_COPY_NUMBER_CALLS,
demographics,CRDB_DEMOGRAPHICS,
demographics,GDC_DEMOGRAPHICS,
demographics,TCGA-DEMOGRAPHICS,
demographics,CLIN_PATIENT_DEMOGRAPHICS,
experiment_metadata_files,NGS_EXP_METADATA_FILES,
experiment_metadata_files,CRDB_EXP_METADATA,
experiment_metadata_files,GDC_EXPERIMENT_METADATA_FILES,
experiment_metadata_files,REFERENCE_EXPERIMENT_METADATA,
exposures,CRDB_EXPOSURES,
exposures,GDC_EXPOSURES,
exposures,CLIN_PATIENT_EXPOSURES,
exposures,SELF_REPORTED_EXPOSURES,
family_histories,CRDB_FAMILY_HISTORY,
family_histories,GDC_FAMILY_HISTORIES,
family_histories,CLIN_FAMILY_HISTORY_DATA,
family_histories,PRD_FAMILY_HISTORY_INFO,
files,CRDB_FILES,
files,GDC_FILES,
filtered_copy_number_segments,NGS_FILTERED_CNV_SEG,
filtered_copy_number_segments,CRDB_FILTERED_CN_SEG,
filtered_copy_number_segments,GDC_FILTERED_COPY_NUMBER_SEGMENTS,
filtered_copy_number_segments,DERIVED_FILTERED_SEGMENTS,
gene_expressions,CRDB_GENE_EXPRESSION,
gene_expressions,GDC_GENE_EXPRESSIONS,
gene_expressions,NGS_GENE_EXPR_DATA,
gene_expressions,TCGA-GENE-EXPRESSION,
masked_methylation_arrays,CRDB_MASKED_METHYLATION,
masked_methylation_arrays,GDC_MASKED_METHYLATION_ARRAYS,
masked_methylation_arrays,NGS_METHYLATION_DATA,
masked_methylation_arrays,DERIVED_METHYLATION_CALLS,
masked_somatic_mutations,CRDB_MASKED_SOMATIC_MUT,
masked_somatic_mutations,GDC_MASKED_SOMATIC_MUTATIONS,
masked_somatic_mutations,NGS_SOMATIC_VARIANTS,
masked_somatic_mutations,DERIVED_SOMATIC_CALLS,
methylation_beta_values,CRDB_METHYLATION_BETA,
methylation_beta_values,GDC_METHYLATION_BETA_VALUES,
methylation_beta_values,NGS_BETA_VALUES,
methylation_beta_values,CALC_METHYLATION_BETA,
mirna_expressions,CRDB_MIRNA_EXPR,
mirna_expressions,GDC_MIRNA_EXPRESSIONS,
mirna_expressions,NGS_MIRNA_DATA,
mirna_expressions,TCGA-MIRNA-EXPRESSION,
molecular_tests,CRDB_MOLECULAR_TEST,
molecular_tests,GDC_MOLECULAR_TESTS,
molecular_tests,CLIN_MOLECULAR_TEST_RESULTS,
molecular_tests,PATH_MOLECULAR_FINDINGS,
other_clinical_attributes,CRDB_OTHER_CLINICAL_ATTR,
other_clinical_attributes,GDC_OTHER_CLINICAL_ATTRIBUTES,
other_clinical_attributes,CLIN_ADDITIONAL_ATTRIBUTES,
other_clinical_attributes,CURATED_CLINICAL_PROPERTIES,
pathology_details,PATH_PATHOLOGY_DETAILS,
pathology_details,CRDB_PATHOLOGY_DETAIL,
pathology_details,GDC_PATHOLOGY_DETAILS,
pathology_details,TCGA-PATHOLOGY-DATA,
pathology_reports,PATH_PATHOLOGY_REPORT,
pathology_reports,CRDB_PATHOLOGY_REPORT,
pathology_reports,GDC_PATHOLOGY_REPORTS,
pathology_reports,CLINICAL_PATHOLOGY_DOCUMENT,
protein_expressions,CRDB_PROTEIN_EXPR,
protein_expressions,GDC_PROTEIN_EXPRESSIONS,
protein_expressions,NGS_PROTEIN_DATA,
protein_expressions,DERIVED_PROTEIN_LEVELS,
read_group_qcs,NGS_READ_GROUP_QC,
read_group_qcs,CRDB_RG_QC,
read_group_qcs,GDC_READ_GROUP_QCS,
read_group_qcs,QUALITY_CONTROL_METRICS,
run_metadata_files,CRDB_RUN_METADATA,
run_metadata_files,GDC_RUN_METADATA_FILES,
run_metadata_files,NGS_RUN_METADATA,
run_metadata_files,REFERENCE_RUN_METADATA,
secondary_expression_analyses,CRDB_SECONDARY_EXPR_ANALYSIS,
secondary_expression_analyses,GDC_SECONDARY_EXPRESSION_ANALYSES,
secondary_expression_analyses,DERIVED_EXPRESSION_ANALYSIS,
secondary_expression_analyses,CURATED_EXPRESSION_RESULTS,
simple_germline_variations,CRDB_GERMLINE_VAR,
simple_germline_variations,GDC_SIMPLE_GERMLINE_VARIATIONS,
simple_germline_variations,NGS_GERMLINE_VARIANTS,
simple_germline_variations,DERIVED_GERMLINE_CALLS,
slide_images,TCGA_SLIDE_IMAGES,
slide_images,GDC_SLIDE_IMAGE_ID,
slide_images,MSK_PATHOLOGY.SLIDE_IMAGES,
slide_images,CLIN_SLIDE_IMAGES_CURATED,
somatic_mutation_indexes,NGS_SOMATIC_MUTATION_INDEX,
somatic_mutation_indexes,TCGA_SOMATIC_MUT_IDX,
somatic_mutation_indexes,GDC_SOMATIC_MUTATION_INDEXES,
somatic_mutation_indexes,CRDB_SOM_MUT_INDEXES_CURATED,
treatments,CLIN_TREATMENTS,
treatments,PRD_TREATMENT_HISTORY,
treatments,TCGA_TREATMENT,
treatments,MSK_TREATMENTS_CURATED,
methylation_array_harmonization_workflows,NGS_METHYLATION_ARRAY_HARMONIZATION_WF,
methylation_array_harmonization_workflows,GDC_METHYLATION_ARRAY_HARMONIZATION,
methylation_array_harmonization_workflows,TCGA_METHYL_ARRAY_HARMONIZE_WF,
methylation_liftover_workflows,NGS_METHYLATION_LIFTOVER_WORKFLOW,
methylation_liftover_workflows,GDC_METHYLATION_LIFTOVER_WF,
methylation_liftover_workflows,TCGA_METHYL_LIFTOVER_WF,
major_version,CURATED_MAJOR_VERSION,
major_version,GDC_MAJOR_VERSION_NUMBER,
major_version,TCGA-MAJOR-VERSION,
minor_version,CURATED_MINOR_VERSION,
minor_version,GDC_MINOR_VERSION_NUMBER,
minor_version,TCGA-MINOR-VERSION,
release_date,CURATED_RELEASE_DATE,
release_date,GDC_RELEASE_DATE,
release_date,TCGA_RELEASE_DATE_CURATED,
roots,GDC_ROOTS,
roots,TCGA_ROOTS,
roots,CRDB_ROOTS,
somatic_aggregation_workflows,NGS_SOMATIC_AGGREGATION_WF,
somatic_aggregation_workflows,GDC_SOMATIC_AGGREGATION_WORKFLOW,
somatic_aggregation_workflows,TCGA_SOMATIC_AGGREGATION_WF,
mirna_expression_workflows,NGS_MIRNA_EXPRESSION_WORKFLOW,
mirna_expression_workflows,GDC_MIRNA_EXPRESSION_WF,
mirna_expression_workflows,TCGA_MIRNA_EXPRESSION_WF,
derived_files,GDC_DERIVED_FILES,
derived_files,TCGA_DERIVED_FILES,
derived_files,CURATED_DERIVED_FILES,
related_files,GDC_RELATED_FILES,
related_files,TCGA_RELATED_FILES,
related_files,CRDB_RELATED_FILES,
tags,GDC_TAGS,
tags,TCGA_TAGS,
tags,CURATED_TAGS,
data_subtypes,GDC_DATA_SUBTYPE,
data_subtypes,TCGA_DATA_SUBTYPES,
data_subtypes,NGS_DATA_SUBTYPE,
data_formats,GDC_DATA_FORMAT,
data_formats,TCGA_DATA_FORMATS,
data_formats,NGS_DATA_FORMAT,
experimental_strategies,GDC_EXPERIMENTAL_STRATEGY,
experimental_strategies,TCGA_EXPERIMENTAL_STRATEGIES,
experimental_strategies,NGS_EXPERIMENTAL_STRATEGY,
platforms,GDC_PLATFORM,
platforms,TCGA_PLATFORMS,
platforms,NGS_SEQUENCING_PLATFORM,
described_cases,GDC_DESCRIBED_CASES,
described_cases,TCGA_DESCRIBED_CASES,yes
described_cases,CRDB_CASE_COUNT,yes
namespace,GDC_NAMESPACE,
namespace,TCGA_NAMESPACE,
namespace,CURATED_NAMESPACE,
short_name,GDC_SHORT_NAME,
short_name,TCGA_SHORT_NAME,
short_name,CURATED_SHORT_NAME,
center_type,CLIN_CENTER_TYPE,
center_type,MSK_CENTER_TYPE_CURATED,
center_type,PRD_CENTER_TYPE,
biospecimen_anatomic_site,PATH_ANATOMIC_SITE,
biospecimen_anatomic_site,CLIN_SPECIMEN_ANATOMIC_LOCATION,
biospecimen_anatomic_site,TCGA_SAMPLE.ANATOMIC_SITE,
biospecimen_laterality,PATH_LATERALITY,
biospecimen_laterality,CLIN_SPECIMEN_LATERALITY_INDICATOR,
biospecimen_laterality,TCGA_SAMPLE.LATERALITY,
biospecimen_laterality,SPECIMEN_LATERALITY_STATUS,
catalog_reference,DISTRIBUTOR_CATALOG_REF,
catalog_reference,BIOSPEC_CATALOG_REFERENCE,
catalog_reference,PATH_CATALOG_REF_ID,
composition,BIOSPEC_COMPOSITION,
composition,PATH_SPECIMEN_COMPOSITION,
composition,CLIN_COMPOSITION_DESCRIPTION,
current_weight,BIOSPEC_CURRENT_WEIGHT_MG,yes
current_weight,PATH_SPECIMEN_WEIGHT_GRAMS,yes
current_weight,CLIN_CURRENT_SPECIMEN_WEIGHT,yes
current_weight,SPECIMEN_WEIGHT_IN_MG,yes
days_to_collection,BIOSPEC_DAYS_TO_COLLECTION,yes
days_to_collection,CLIN_DAYS-TO-COLLECTION,yes
days_to_collection,SPECIMEN_COLLECTION_DAYS,yes
days_to_sample_procurement,BIOSPEC_DAYS_TO_PROCUREMENT,yes
days_to_sample_procurement,PATH_DAYS_TO_SAMPLE_PROCUREMENT,yes
days_to_sample_procurement,CLIN_DAYS-TO-PROCUREMENT,yes
diagnosis_pathologically_confirmed,PATH_DIAGNOSIS_CONFIRMED_FLAG,
diagnosis_pathologically_confirmed,CLIN_DIAGNOSIS_PATHOLOGICALLY_CONFIRMED_YN,
diagnosis_pathologically_confirmed,TCGA_DIAGNOSIS_CONFIRMED_BY_PATHOLOGY,
distance_normal_to_tumor,PATH_DISTANCE_NORMAL_TUMOR,
distance_normal_to_tumor,CLIN_DISTANCE_NORMAL_TO_TUMOR_MM,
distance_normal_to_tumor,TUMOR_DIST_FROM_NORMAL_TISSUE,
distributor_reference,BIOSPEC_DISTRIBUTOR_REF,
distributor_reference,VENDOR_REFERENCE_NUMBER,
freezing_method,PATH_FREEZING_METHOD,
freezing_method,BIOSPEC_FREEZING_METHOD_CURATED,
freezing_method,SPECIMEN_FREEZE_METHOD_TYPE,
growth_rate,PATH_GROWTH_RATE,
growth_rate,CLIN_TUMOR_GROWTH_RATE,
growth_rate,CALC_GROWTH_RATE_INDICATOR,
initial_weight,BIOSPEC_INITIAL_WEIGHT_MG,yes
initial_weight,PATH_SPECIMEN_INITIAL_WEIGHT_GRAMS,yes
initial_weight,CLIN_INITIAL_SPECIMEN_WEIGHT,yes
initial_weight,SPECIMEN_WEIGHT_AT_PROCUREMENT_MG,yes
intermediate_dimension,PATH_INTERMEDIATE_DIMENSION_MM,yes
intermediate_dimension,CLIN_INTERMEDIATE_TUMOR_DIMENSION,yes
intermediate_dimension,SPECIMEN_INTERMEDIATE_DIM_CM,yes
longest_dimension,PATH_LONGEST_DIMENSION_MM,yes
longest_dimension,CLIN_LONGEST_TUMOR_DIMENSION,yes
longest_dimension,SPECIMEN_LONGEST_DIM_CM,yes
method_of_sample_procurement,PATH_PROCUREMENT_METHOD,
method_of_sample_procurement,BIOSPEC_SAMPLE_PROCUREMENT_METHOD,
method_of_sample_procurement,CLIN_PROCUREMENT_METHOD_CURATED,
oct_embedded,PATH_OCT_EMBEDDED_FLAG,
oct_embedded,BIOSPEC_OCT_EMBEDDED_YN,
oct_embedded,SPECIMEN_OCT_EMBEDDED_INDICATOR,
passage_count,BIOSPEC_PASSAGE_COUNT,yes
passage_count,CLIN_CELL_PASSAGE_NUMBER,yes
passage_count,CULTURE_PASSAGE_COUNT,yes
pathology_report_uuid,PATH_REPORT_UUID,
pathology_report_uuid,CLIN_PATHOLOGY_REPORT_ID,
pathology_report_uuid,REPORT_UNIQUE_ID,
preservation_method,PATH_PRESERVATION_METHOD,
preservation_method,BIOSPEC_PRESERVATION_METHOD_CURATED,
preservation_method,SPECIMEN_PRESERVATION_TYPE,
sample_ordinal,BIOSPEC_SAMPLE_ORDINAL,
sample_ordinal,CLIN_SAMPLE_ORDINAL_NUMBER,
sample_ordinal,SPECIMEN_ORDINAL_POSITION,
sample_type,BIOSPEC_SAMPLE_TYPE,
sample_type,TCGA_SAMPLE.TYPE,
sample_type,CLIN_SAMPLE_TYPE_CURATED,
sample_type,SPECIMEN_TYPE_CATEGORY,
sample_type_id,BIOSPEC_SAMPLE_TYPE_ID,
sample_type_id,TCGA_SAMPLE_TYPE_CODE,
sample_type_id,CLIN_SAMPLE_TYPE_ID_CURATED,
shortest_dimension,PATH_SHORTEST_DIMENSION_MM,yes
shortest_dimension,CLIN_SHORTEST_TUMOR_DIMENSION,yes
shortest_dimension,SPECIMEN_SHORTEST_DIM_CM,yes
specimen_type,PATH_SPECIMEN_TYPE,
specimen_type,BIOSPEC_SPECIMEN_TYPE_CURATED,
specimen_type,CLIN_SPECIMEN_TYPE_CATEGORY,
time_between_clamping_and_freezing,PATH_TIME_CLAMP_TO_FREEZE_MINUTES,
time_between_clamping_and_freezing,BIOSPEC_CLAMP_FREEZE_TIME,
time_between_clamping_and_freezing,CLIN_TIME-CLAMPING-TO-FREEZING,
time_between_excision_and_freezing,PATH_TIME_EXCISION_TO_FREEZE_MINUTES,
time_between_excision_and_freezing,BIOSPEC_EXCISION_FREEZE_TIME,
time_between_excision_and_freezing,CLIN_TIME-EXCISION-TO-FREEZING,
tissue_collection_type,PATH_TISSUE_COLLECTION_TYPE,
tissue_collection_type,BIOSPEC_TISSUE_COLLECTION_TYPE,
tissue_collection_type,CLIN_COLLECTION_TYPE_CURATED,
tissue_type,PATH_TISSUE_TYPE,
tissue_type,BIOSPEC_TISSUE_TYPE_CURATED,
tissue_type,CLIN_TISSUE_TYPE_CATEGORY,
tumor_code,PATH_TUMOR_CODE,
tumor_code,TCGA_TUMOR_CODE,
tumor_code,CLIN_TUMOR_CODE_CURATED,
tumor_code_id,PATH_TUMOR_CODE_ID,
tumor_code_id,TCGA_TUMOR_CODE_ID,
tumor_code_id,CLIN_TUMOR_CODE_ID_CURATED,
tumor_descriptor,PATH_TUMOR_DESCRIPTOR,
tumor_descriptor,CLIN_TUMOR_DESCRIPTOR_CURATED,
tumor_descriptor,INFERRED_TUMOR_DESCRIPTOR,
parent_samples,BIOSPEC_PARENT_SAMPLE_ID,
parent_samples,CLIN_PARENT_SAMPLE_IDS,
parent_samples,SPECIMEN_PARENT_REFERENCE,
relationship_age_at_diagnosis,FAMILY_RELATIVE_AGE_DIAGNOSIS_YEARS,yes
relationship_age_at_diagnosis,PRD_RELATIVE_AGE_AT_DIAGNOSIS,yes
relationship_age_at_diagnosis,CLIN_RELATIVE-AGE-AT-DIAGNOSIS,yes
relationship_gender,FAMILY_RELATIVE_GENDER,
relationship_gender,PRD_RELATIVE_GENDER,
relationship_gender,CLIN_RELATIVE_GENDER_CURATED,
relationship_primary_diagnosis,FAMILY_RELATIVE_PRIMARY_DIAGNOSIS,
relationship_primary_diagnosis,PRD_RELATIVE_PRIMARY_DIAGNOSIS,
relationship_primary_diagnosis,CLIN_RELATIVE_DIAGNOSIS_CURATED,
relationship_type,FAMILY_RELATIONSHIP_TYPE,
relationship_type,PRD_RELATIONSHIP_TYPE,
relationship_type,CLIN_FAMILY_RELATIONSHIP_CURATED,
relative_deceased,FAMILY_RELATIVE_DECEASED_YN,
relative_deceased,PRD_RELATIVE_DECEASED_FLAG,
relative_deceased,CLIN_RELATIVE_DECEASED_INDICATOR,
relative_smoker,FAMILY_RELATIVE_SMOKER_YN,
relative_smoker,PRD_RELATIVE_SMOKER_HISTORY,
relative_smoker,CLIN_RELATIVE_SMOKER_STATUS,
relative_with_cancer_history,FAMILY_RELATIVE_CANCER_HISTORY_YN,
relative_with_cancer_history,PRD_RELATIVE_CANCER_HISTORY_FLAG,
relative_with_cancer_history,CLIN_RELATIVE_CANCER_HISTORY_INDICATOR,
relatives_with_cancer_history_count,FAMILY_RELATIVE_CANCER_HISTORY_COUNT,yes
relatives_with_cancer_history_count,PRD_RELATIVES_WITH_CANCER_COUNT,yes
relatives_with_cancer_history_count,CLIN_CANCER_HISTORY_RELATIVE_COUNT,yes
age_at_diagnosis,CLIN_AGE_AT_DIAGNOSIS_YEARS,yes
age_at_diagnosis,PRD_AGE_AT_DIAGNOSIS_IN_DAYS,yes
age_at_diagnosis,TCGA_DIAGNOSIS.AGE,yes
age_at_diagnosis,INFERRED_AGE-AT-DIAGNOSIS,yes
days_to_death,CLIN_DAYS_TO_DEATH,yes
days_to_death,PRD_DAYS_TO_DEATH_EVENT,yes
days_to_death,VITAL_DAYS_TO_DEATH,yes
gender,PRD_GENDER,
gender,CLIN_GENDER_CURATED,
gender,TCGA_PATIENT.GENDER,
gender,SELF_REPORTED_GENDER,
ethnicity,PRD_ETHNICITY,
ethnicity,CLIN_ETHNICITY_CURATED,
ethnicity,TCGA_PATIENT.ETHNICITY,
ethnicity,SELF_REPORTED_ETHNICITY,
icd_10,CLIN_ICD_10_DIAGNOSIS,
icd_10,DIAGNOSIS_ICD_10_CURATED,
race,PRD_RACE,
race,CLIN_RACE_CURATED,
race,TCGA_PATIENT.RACE,
race,SELF_REPORTED_RACE,
vital_status,CLIN_VITAL_STATUS,
vital_status,PRD_VITAL_STATUS_CURATED,
vital_status,VITAL_STATUS_INDICATOR,
year_of_diagnosis,CLIN_YEAR_OF_DIAGNOSIS,yes
year_of_diagnosis,PRD_YEAR_DIAGNOSED,yes
year_of_diagnosis,TCGA_DIAGNOSIS.YEAR,yes
germline_mutation_calling_workflows,NGS_GERMLINE_MUTATION_CALLING_WF,
germline_mutation_calling_workflows,GDC_GERMLINE_MUTATION_CALLING_WORKFLOW,
germline_mutation_calling_workflows,TCGA_GERMLINE_CALLING_WF,
somatic_annotation_workflows,NGS_SOMATIC_ANNOTATION_WORKFLOW,
somatic_annotation_workflows,GDC_SOMATIC_ANNOTATION_WF,
somatic_annotation_workflows,TCGA_SOMATIC_ANNOTATION_WF,
adrenal_hormone,CLIN_ADRENAL_HORMONE,
adrenal_hormone,PATH_ADRENAL_HORMONE_MARKER,
adrenal_hormone,DERIVED_ADRENAL_HORMONE_STATUS,
ajcc_clinical_m,CLIN_AJCC_CLINICAL_M,
ajcc_clinical_m,TCGA_AJCC_CLINICAL_M_STAGE,
ajcc_clinical_m,AJCC_CLINICAL_M_CURATED,
ajcc_clinical_n,CLIN_AJCC_CLINICAL_N,
ajcc_clinical_n,TCGA_AJCC_CLINICAL_N_STAGE,
ajcc_clinical_n,AJCC_CLINICAL_N_CURATED,
ajcc_clinical_stage,CLIN_AJCC_CLINICAL_STAGE,
ajcc_clinical_stage,TCGA_AJCC_CLINICAL_STAGE_GROUP,
ajcc_clinical_stage,AJCC_CLINICAL_STAGE_CURATED,
ajcc_clinical_t,CLIN_AJCC_CLINICAL_T,
ajcc_clinical_t,TCGA_AJCC_CLINICAL_T_STAGE,
ajcc_clinical_t,AJCC_CLINICAL_T_CURATED,
ajcc_pathologic_m,CLIN_AJCC_PATHOLOGIC_M,
ajcc_pathologic_m,PATH_AJCC_PATHOLOGIC_M_STAGE,
ajcc_pathologic_m,AJCC_PATHOLOGIC_M_CURATED,
ajcc_pathologic_n,CLIN_AJCC_PATHOLOGIC_N,
ajcc_pathologic_n,PATH_AJCC_PATHOLOGIC_N_STAGE,
ajcc_pathologic_n,AJCC_PATHOLOGIC_N_CURATED,
ajcc_pathologic_stage,TCGA_AJCC_PATHOLOGIC_STAGE,
ajcc_pathologic_stage,PATH_STAGE_AJCC,
ajcc_pathologic_stage,CURATED_AJCC_PATHOLOGIC_STAGE,
ajcc_pathologic_stage,CRDB_AJCC.PATHOLOGIC_STAGE,
ajcc_pathologic_t,GDC_AJCC_PATHOLOGIC_T,
ajcc_pathologic_t,CLIN_AJCC_T_STAGE,
ajcc_pathologic_t,TCGA_TNM_T_STAGE,
