"iri","ontology_name","ontology_prefix","short_form","description","label","obo_id","type"
"http://purl.obolibrary.org/obo/NCIT_C13022","ncit","NCIT","NCIT_C13022","Any component of the organ that constitutes the external surface of the body, including the epidermis, dermis, and skin appendages.","Skin Part","NCIT:C13022","class"
"http://purl.obolibrary.org/obo/NCIT_C12850","ncit","NCIT","NCIT_C12850","The part of the epidermis layer of the skin containing Langerhans cells, which are dendritic, MHC class II-expressing antigen presenting cells.","Stratum Spinosum","NCIT:C12850","class"
"http://purl.obolibrary.org/obo/NCIT_C33623","ncit","NCIT","NCIT_C33623","The deepest layer of the epidermis, which is adjacent to the dermis, and which is the primary location of mitotically active cells of the epidermis.","Stratum Basale","NCIT:C33623","class"
"http://purl.obolibrary.org/obo/NCIT_C33624","ncit","NCIT","NCIT_C33624","A compact sublayer of stratum corneum in the epidermis.","Stratum Conjunctum","NCIT:C33624","class"
"http://purl.obolibrary.org/obo/NCIT_C33625","ncit","NCIT","NCIT_C33625","The most superficial layer of the epidermis and the surface coating of the skin, primarily consisting of layers of corneocytes, which are dead, flat, enucleated, keratin-filled cells. The stratum corneum serves as a physiological barrier for the protection of underlying tissues, as well as a barrier to fluid and solute loss from within the body.","Stratum Corneum","NCIT:C33625","class"
"http://purl.obolibrary.org/obo/NCIT_C33626","ncit","NCIT","NCIT_C33626","The more superficial and permeable sublayer of the stratum corneum.","Stratum Disjunctum","NCIT:C33626","class"
"http://purl.obolibrary.org/obo/NCIT_C33627","ncit","NCIT","NCIT_C33627","A thin layer of cells in the epidermis that is located between the stratum lucidum and the stratum spinosum.","Stratum Granulosum","NCIT:C33627","class"
"http://purl.obolibrary.org/obo/NCIT_C33629","ncit","NCIT","NCIT_C33629","A translucent layer of the epidermis comprising dead, clear cells located between the stratum corneum and the stratum granulosum; it is only found in areas of thick skin, including the palms of the hand and the soles of the feet.","Stratum Lucidum","NCIT:C33629","class"
"http://purl.obolibrary.org/obo/NCIT_C33630","ncit","NCIT","NCIT_C33630","The most superficial layer of the dermis, located immediately inferior to the epidermal basement membrane, comprising loose areolar connective tissue with projections of dermal papilla into the epidermis.","Stratum Papillare","NCIT:C33630","class"
"http://purl.obolibrary.org/obo/NCIT_C33631","ncit","NCIT","NCIT_C33631","The deepest layer of the dermis, located immediately inferior to the stratum papillae, comprising dense, irregular connective tissue and an abundance of nerves and blood vessels.","Stratum Reticulare","NCIT:C33631","class"
"http://purl.obolibrary.org/obo/NCIT_C33466","ncit","NCIT","NCIT_C33466","The deepest layer of the epidermis, which includes both the stratum basale and stratum spinosum as a single layer.","Rete Malpighii","NCIT:C33466","class"
"http://purl.obolibrary.org/obo/NCIT_C32339","ncit","NCIT","NCIT_C32339","Part of the infrastructure of the collagen fiber. Individual collagen polypeptides assemble into trimers that that assemble into a fibril, which then form a fiber.","Collagen Fibril","NCIT:C32339","class"
"http://purl.obolibrary.org/obo/NCIT_C32496","ncit","NCIT","NCIT_C32496","list()","Elastin Fiber","NCIT:C32496","class"
"http://purl.obolibrary.org/obo/NCIT_C32524","ncit","NCIT","NCIT_C32524","The grooves in the outermost layer of skin on the palms of the hands and soles of the feet where sweat glands open.","Epidermal Ridge","NCIT:C32524","class"
"http://purl.obolibrary.org/obo/NCIT_C33171","ncit","NCIT","NCIT_C33171","A site of slightly thickened desmosomes in the stratum spinosum of the epidermis.","Node of Bizzozero","NCIT:C33171","class"
"http://purl.obolibrary.org/obo/NCIT_C33563","ncit","NCIT","NCIT_C33563","Tissue composed of three layers- epidermis, dermis and subcutis which protect underlying muscles and organs. Skin is used for insulation, vitamin D production, sensation, and excretion through sweat.","Skin Tissue","NCIT:C33563","class"
"http://purl.obolibrary.org/obo/NCIT_C12701","ncit","NCIT","NCIT_C12701","The lower layer of the skin containing connective tissue, blood vessels, oil and sweat glands, nerves, hair follicles and other structures.","Dermis","NCIT:C12701","class"
"http://purl.obolibrary.org/obo/NCIT_C94493","ncit","NCIT","NCIT_C94493","The skin layer that separates the papillary dermis from the reticular dermis.","Papillary-Reticular Dermal Interface","NCIT:C94493","class"
"http://purl.obolibrary.org/obo/NCIT_C94818","ncit","NCIT","NCIT_C94818","The lower portion of the dermis beneath the papillary dermis. It is composed of thick collagen fibers.","Reticular Dermis","NCIT:C94818","class"
"http://purl.obolibrary.org/obo/NCIT_C94819","ncit","NCIT","NCIT_C94819","The upper portion of the dermis beneath the epidermis. It is composed of thin collagen fibers.","Papillary Dermis","NCIT:C94819","class"
"http://purl.obolibrary.org/obo/NCIT_C12708","ncit","NCIT","NCIT_C12708","The epithelial portion of the skin (cutis). It consists of the following layers: stratum corneum (horny layer), stratum granulosum (granular layer), stratum spinosum (prickle cell layer), and stratum basale (basal cell layer).","Epidermis","NCIT:C12708","class"
"http://purl.obolibrary.org/obo/NCIT_C33645","ncit","NCIT","NCIT_C33645","Adipose tissue located under the dermis. It binds underlying structures with the skin. The subcutis is important in the regulation of temperature of the skin itself and the body. The size of this layer varies throughout the body and from person to person.","Subcutis","NCIT:C33645","class"
"http://purl.obolibrary.org/obo/NCIT_C62356","ncit","NCIT","NCIT_C62356","list()","Dermo-Epidermal Junction","NCIT:C62356","class"
"http://purl.obolibrary.org/obo/NCIT_C83189","ncit","NCIT","NCIT_C83189","A projection of the dermis into the epidermis.","Dermal Papilla","NCIT:C83189","class"
"http://purl.obolibrary.org/obo/NCIT_C165660","ncit","NCIT","NCIT_C165660","The part of the nail bed that contains nerves and vessels.","Nail Matrix","NCIT:C165660","class"
"http://purl.obolibrary.org/obo/NCIT_C170605","ncit","NCIT","NCIT_C170605","The integument under the nail plate.","Nail Bed","NCIT:C170605","class"
"http://purl.obolibrary.org/obo/NCIT_C204886","ncit","NCIT","NCIT_C204886","The area underneath a fingernail or toenail.","Subungual Space","NCIT:C204886","class"
"http://purl.obolibrary.org/obo/NCIT_C32219","ncit","NCIT","NCIT_C32219","Part of the horny plate, which is attached to the nail bed, and is the intervening portion between the cuticle and the free edge of the nail.","Body of the Nail","NCIT:C32219","class"
"http://purl.obolibrary.org/obo/NCIT_C32705","ncit","NCIT","NCIT_C32705","The filamentous outgrowth of the epidermis.","Hair","NCIT:C32705","class"
"http://purl.obolibrary.org/obo/NCIT_C32576","ncit","NCIT","NCIT_C32576","Anyone of the short hairs that grow on the edge of the eyelid.","Eyelash","NCIT:C32576","class"
"http://purl.obolibrary.org/obo/NCIT_C33424","ncit","NCIT","NCIT_C33424","Hair growing in the pubic area.","Pubic Hair","NCIT:C33424","class"
"http://purl.obolibrary.org/obo/NCIT_C32633","ncit","NCIT","NCIT_C32633","The side of the nail extending over the finger or toe which can be trimmed.","Free Edge of the Nail","NCIT:C32633","class"
"http://purl.obolibrary.org/obo/NCIT_C33025","ncit","NCIT","NCIT_C33025","A pale, convex shaped area on the surface of the proximal end of the nail plate.","Lunula","NCIT:C33025","class"
"http://purl.obolibrary.org/obo/NCIT_C33156","ncit","NCIT","NCIT_C33156","The cutaneous plate on the dorsal surface of the distal end of a finger or toe.","Nail","NCIT:C33156","class"
"http://purl.obolibrary.org/obo/NCIT_C33790","ncit","NCIT","NCIT_C33790","A thin, horny translucent plate covering the end of each toe.","Toenail","NCIT:C33790","class"
"http://purl.obolibrary.org/obo/NCIT_C32609","ncit","NCIT","NCIT_C32609","The nail at the end of a finger.","Fingernail","NCIT:C32609","class"
"http://purl.obolibrary.org/obo/NCIT_C33495","ncit","NCIT","NCIT_C33495","The most proximal region of the nail plate, which is located underneath the skinfold, and which is formed from the nail matrix.","Root of the Nail","NCIT:C33495","class"
"http://purl.obolibrary.org/obo/NCIT_C38465","ncit","NCIT","NCIT_C38465","Any component of the filamentous outgrowth of the epidermis.","Hair Part","NCIT:C38465","class"
"http://purl.obolibrary.org/obo/NCIT_C13317","ncit","NCIT","NCIT_C13317","A tube-like invagination of the epidermis from which the hair shaft develops and into which the sebaceous glands open; the follicle is lined by a cellular inner and outer root sheath of epidermal origin and is invested with a fibrous sheath derived from the dermis.","Hair Follicle","NCIT:C13317","class"
"http://purl.obolibrary.org/obo/NCIT_C32706","ncit","NCIT","NCIT_C32706","The lower segment of the hair that circles the dermal papilla and the hair matrix.","Hair Bulb","NCIT:C32706","class"
"http://purl.obolibrary.org/obo/NCIT_C32707","ncit","NCIT","NCIT_C32707","The lower portion of a hair follicle from the base of the bulb to the arrector pili muscle.","Hair Follicle Inferior Segment","NCIT:C32707","class"
"http://purl.obolibrary.org/obo/NCIT_C32708","ncit","NCIT","NCIT_C32708","The upper portion of a hair follicle extending from the sebaceous gland duct to the follicular orifice.","Hair Follicle Infundibulum","NCIT:C32708","class"
"http://purl.obolibrary.org/obo/NCIT_C32709","ncit","NCIT","NCIT_C32709","The middle segment of a hair follicle that extends from the insertion of the erector pili muscle to the entrance of the sebaceous gland duct.","Hair Follicle Isthmus","NCIT:C32709","class"
"http://purl.obolibrary.org/obo/NCIT_C32710","ncit","NCIT","NCIT_C32710","The portion at the base of the hair follicle containing blood vessels and the matrix.","Hair Papilla","NCIT:C32710","class"
"http://purl.obolibrary.org/obo/NCIT_C32711","ncit","NCIT","NCIT_C32711","The portion of the hair that is enclosed within the hair follicle.","Hair Root","NCIT:C32711","class"
"http://purl.obolibrary.org/obo/NCIT_C33543","ncit","NCIT","NCIT_C33543","The segment of the hair that projects above the skin surface.","Shaft of the Hair","NCIT:C33543","class"
"http://purl.obolibrary.org/obo/NCIT_C62490","ncit","NCIT","NCIT_C62490","An outer layer of stratified epithelium contiguous with the epidermis surrounding the hair follicle, which is thinnest at the level of the bulb and thickest in the middle portion of the hair follicle.","Outer Root Sheath","NCIT:C62490","class"
"http://purl.obolibrary.org/obo/NCIT_C62491","ncit","NCIT","NCIT_C62491","list()","Pilar Sheath","NCIT:C62491","class"
"http://purl.obolibrary.org/obo/NCIT_C38625","ncit","NCIT","NCIT_C38625","Any component of the anatomical structure consisting of similarly specialized cells and intercellular matrix, aggregated according to genetically determined spatial relationships, performing a specific function.","Tissue Part","NCIT:C38625","class"
"http://purl.obolibrary.org/obo/NCIT_C124534","ncit","NCIT","NCIT_C124534","A tag or fold of skin or mucous tissue that extends from an anatomical structure without bony support.","Fleshy Tab","NCIT:C124534","class"
"http://purl.obolibrary.org/obo/NCIT_C14136","ncit","NCIT","NCIT_C14136","Any structures that are not enclosed intracellularly are considered extracellular structure, including structures on the cell surface. (NCI)","Extracellular Structure","NCIT:C14136","class"
"http://purl.obolibrary.org/obo/NCIT_C13232","ncit","NCIT","NCIT_C13232","The extracellular matrix is a network of fibers that hold cells together. It is found within the extracellular space and in association with the basement membrane of the cell surface. It promotes cellular proliferation and provides a supporting structure to which cells or cell lysates in culture dishes adhere. It is broken down during normal physiological and disease processes such as bone remodeling, embryogenesis, cancer, and arthritis.","Extracellular Matrix","NCIT:C13232","class"
"http://purl.obolibrary.org/obo/NCIT_C180931","ncit","NCIT","NCIT_C180931","A network of extracellular fibrillar structures containing granule proteins, chromatin fibers and DNA that are released by neutrophils as part of the host defense response. Extracellular release of antimicrobial proteins such as neutrophil elastase, cathepsin G and histones can bind, disarm, and kill microbes independent of phagocytosis and the fibrillar nature of these structures may target these effects locally by preventing diffusion of these proteins outside the target site.","Neutrophil Extracellular Trap","NCIT:C180931","class"
"http://purl.obolibrary.org/obo/NCIT_C32597","ncit","NCIT","NCIT_C32597","A filamentous extracellular structure that is rich in the glycoprotein, fibrillin-1, and found in connective tissues where it can act as a scaffold for elastin.","Fibrillin Microfibrils","NCIT:C32597","class"
"http://purl.obolibrary.org/obo/NCIT_C32188","ncit","NCIT","NCIT_C32188","A layer of extracellular matrix found beneath the single pavement layer of cells which line the luminal surface of the entire vascular system.","Basal Lamina of the Vascular Endothelium","NCIT:C32188","class"
"http://purl.obolibrary.org/obo/NCIT_C32368","ncit","NCIT","NCIT_C32368","One of three main components of connective tissue (fibers, ground substance and cells), of which there are three types: collagenous (thick bundles of collagen), reticular (thin bundles of collagen), and elastic fibers (branching bundles of elastin).","Connective Tissue Fiber","NCIT:C32368","class"
"http://purl.obolibrary.org/obo/NCIT_C33468","ncit","NCIT","NCIT_C33468","Proteinaceous fibrils found in connective tissue that are comprised of type III collagen and form a mesh that can support soft tissue structure.","Reticular Fiber","NCIT:C33468","class"
"http://purl.obolibrary.org/obo/NCIT_C32338","ncit","NCIT","NCIT_C32338","A structural protein and connective tissue component in fiber form composed of numerous fine fibrils, which provides strength and flexibility to tissue.","Collagen Fiber","NCIT:C32338","class"
"http://purl.obolibrary.org/obo/NCIT_C32495","ncit","NCIT","NCIT_C32495","A type of connective tissue consisting of an outer mantel of microfibrils and an amorphous elastin inner core capable of repetitive cycles of extension and recoil.","Elastic Fiber","NCIT:C32495","class"
"http://purl.obolibrary.org/obo/NCIT_C32701","ncit","NCIT","NCIT_C32701","The body substance in which tissue cells are embedded.","Ground Substance","NCIT:C32701","class"
"http://purl.obolibrary.org/obo/NCIT_C33165","ncit","NCIT","NCIT_C33165","Small nerve fibers that innervate blood vessels.","Nervi Vascularis","NCIT:C33165","class"
"http://purl.obolibrary.org/obo/NCIT_C33647","ncit","NCIT","NCIT_C33647","A layer of connective tissue that is located between the endothelium and the internal elastic lamina of the tunica intima of blood vessels, which is, depending on the vessel, highly variable in its size.","Subendothelial Layer","NCIT:C33647","class"
